permutation,opportunity_weighted_shared_transition_concentration
2709,0.00849155723291
2710,0.0047763229458
2711,0.00448824429645
2712,0.00350374731719
2713,0.00334436961928
2714,0.00481332753964
2715,0.00549843841659
2716,0.0100445993524
2717,0.00610176011339
2718,0.00376271442334
2719,0.00603755592678
2720,0.00389729626961
2721,0.00846044509244
2722,0.00465849432616
2723,0.00934660118254
2724,0.00590285032014
2725,0.00385393537247
2726,0.00549101991448
2727,0.00604563001226
2728,0.00649877205605
2729,0.00530948146967
2730,0.00526750230287
2731,0.00531989610309
2732,0.00791973218594
2733,0.00214108353609
2734,0.00772962843883
2735,0.00649692103337
2736,0.00332867559378
2737,0.00462976041538
2738,0.00678646238097
2739,0.00634869723364
2740,0.00866991514701
2741,0.00774283249983
2742,0.00383619905202
2743,0.00598867559552
2744,0.00362151340974
2745,0.00483634797873
2746,0.00507463189707
2747,0.0083665413944
2748,0.00465810458583
2749,0.00277180872206
2750,0.00475478175392
2751,0.00850281331135
2752,0.00911528004403
2753,0.00660820948521
2754,0.00643311625769
2755,0.00921725541582
2756,0.00487978483339
2757,0.00526038526625
2758,0.00691201373395
2759,0.00554196583039
2760,0.00603116103311
2761,0.00388693661713
2762,0.00332717827321
2763,0.00351762117117
2764,0.00544027761859
2765,0.0106979932658
2766,0.00762657436089
2767,0.0073261992596
2768,0.0050255017231
2769,0.00448133792371
2770,0.00570070331268
2771,0.00640455968934
2772,0.00665260284875
2773,0.00871332460874
2774,0.00393354844051
2775,0.00584725240137
2776,0.00425363625452
2777,0.00726087684073
2778,0.00510838450857
2779,0.00490799597492
2780,0.0103388542024
2781,0.00887610505186
2782,0.00535666799417
2783,0.00432819078518
2784,0.00475424791219
2785,0.00567999504273
2786,0.00878394337226
2787,0.00381925432885
2788,0.00505882386803
2789,0.0110625527853
2790,0.00708568878195
2791,0.00726652574707
2792,0.00374745874573
2793,0.00405633483865
2794,0.00816539438781
2795,0.00485090874402
2796,0.00513224510523
2797,0.00564591237269
2798,0.00808637870425
2799,0.00432943210767
2800,0.00378104891926
2801,0.00874172122892
2802,0.0063377738613
2803,0.00312248243877
2804,0.00615926106853
2805,0.00599920701348
2806,0.00883503856101
2807,0.00490353090576
2808,0.00423141181201
2809,0.00683329129081
2810,0.00719016840621
2811,0.00329603893934
2812,0.00416065299806
2813,0.00535798384909
2814,0.00341012435787
2815,0.00505909402786
2816,0.00743970250568
2817,0.0133081186275
2818,0.00442818823261
2819,0.00593870217225
2820,0.0038246267436
2821,0.0037471271455
2822,0.00838897764353
2823,0.00316106976124
2824,0.00903703307974
2825,0.00654581655038
2826,0.0058905809733
2827,0.00553878901083
2828,0.0088825077699
2829,0.00435963005489
2830,0.00216719746937
2831,0.00771955356995
2832,0.00577206257828
2833,0.0072090188258
2834,0.00644739067594
2835,0.00280080983923
2836,0.00967856029127
2837,0.00715564802292
2838,0.00688920343293
2839,0.00603723359835
2840,0.00511229053734
2841,0.00393499715178
2842,0.00475793970083
2843,0.00720405969813
2844,0.00521309705803
2845,0.004064471455
2846,0.00673977437822
2847,0.0059948582651
2848,0.0075175907172
2849,0.00659161921163
2850,0.00794199275021
2851,0.00867829264459
2852,0.0048582600311
2853,0.00290454893293
2854,0.00677901146587
2855,0.00458437543351
2856,0.00650357810676
2857,0.0085900803843
2858,0.00597759531778
2859,0.00874157154462
2860,0.00537073395731
2861,0.00548991022365
2862,0.00498719616587
2863,0.00569350472631
2864,0.0059950376854
2865,0.00447978104593
2866,0.00622048436645
2867,0.0111759197758
2868,0.00527832926151
2869,0.0056825910385
2870,0.00663620794607
2871,0.00408353215653
2872,0.00392029483893
2873,0.00276830011787
2874,0.00728311701819
2875,0.00648108575981
2876,0.00753272366716
2877,0.00425262408291
2878,0.00692983647389
2879,0.00724113880681
2880,0.00343520172005
2881,0.0068417151407
2882,0.00856907662298
2883,0.00661799853891
2884,0.00914023021693
2885,0.0042914773289
2886,0.0069830459909
2887,0.00596989328699
2888,0.00403416584799
2889,0.0101247848957
2890,0.00481129388155
2891,0.00514511022506
2892,0.00444990002176
2893,0.0050445424568
2894,0.00733944643541
2895,0.00353997870697
2896,0.00815803483321
2897,0.0102681831152
2898,0.00283142672829
2899,0.00400739250505
2900,0.00405637476984
2901,0.00530757899244
2902,0.00273701158001
2903,0.00757470085115
2904,0.0102272018196
2905,0.00510958334669
2906,0.00490480059175
2907,0.00575575114983
2908,0.00825436906084
2909,0.00861979514262
2910,0.00550821273747
2911,0.00488011413967
2912,0.00463494246307
2913,0.00374897103135
2914,0.00668374283428
2915,0.00762736665284
2916,0.00395758296274
2917,0.00529830717281
2918,0.00431676968806
2919,0.00661564262361
2920,0.00408539841969
2921,0.00854523816411
2922,0.00495013430629
2923,0.00395929200187
2924,0.0106282657529
2925,0.00454019588636
2926,0.00973078730446
2927,0.00640441534174
2928,0.00637507831693
2929,0.00816722229362
2930,0.0046035058209
2931,0.00725322068173
2932,0.00764868750129
2933,0.00536453069555
2934,0.00553994152715
2935,0.00524231183465
2936,0.00458663757813
2937,0.00801297461992
2938,0.00692512382211
2939,0.00511689669377
2940,0.00376217023437
2941,0.00679629804946
2942,0.00509394145704
2943,0.00632549956622
2944,0.00684498461101
2945,0.00966029965712
2946,0.00510638492178
2947,0.00274053685794
2948,0.00539236598869
2949,0.00402996890474
2950,0.00728569727861
2951,0.00724302447096
2952,0.00522648722688
2953,0.00661783943145
2954,0.00466779826347
2955,0.00464338738721
2956,0.00985813179419
2957,0.00652612823001
2958,0.0067651222774
2959,0.00575607689745
2960,0.00453415555603
2961,0.0047842777518
2962,0.00547809606778
2963,0.00637595031753
2964,0.00411996378747
2965,0.00588141930361
2966,0.00643142681282
2967,0.00470639758158
2968,0.00704546747877
2969,0.00488153584114
2970,0.00261061162061
2971,0.00486848547306
2972,0.00475720104641
2973,0.00829656751042
2974,0.00544331550828
2975,0.00622900257825
2976,0.00327061126527
2977,0.00338438841504
2978,0.00464960963077
2979,0.0043120856443
2980,0.00563578641965
2981,0.00430390641827
2982,0.00607393576249
2983,0.00397980268949
2984,0.00467492014198
2985,0.00497120799445
2986,0.00566982776012
2987,0.0076369072463
2988,0.00658482440241
2989,0.00546705038864
2990,0.0102011431251
2991,0.00322533154498
2992,0.00549703988826
2993,0.00155649539257
2994,0.00833703391759
2995,0.00425316892085
2996,0.0045008297939
2997,0.00840355430553
2998,0.00431806244166
2999,0.00391613479163
3000,0.00563759560996
3001,0.00627225566182
3002,0.00637841562516
3003,0.00727113335483
3004,0.00638865020945
3005,0.00937382636025
3006,0.00600283658081
3007,0.00575070574869
3008,0.00658634976032
3009,0.0060641614705
3010,0.00657271929615
3011,0.00253557999945
3012,0.00493814259144
3013,0.00375771759393
3014,0.00641918156666
3015,0.00435072537499
3016,0.00496599423201
3017,0.00460374410438
3018,0.005922722326
3019,0.00568613229772
3020,0.00901063455731
3021,0.00606214237701
3022,0.00582852447228
3023,0.00812662069227
3024,0.00630115532288
3025,0.0052371811741
3026,0.00593385952862
3027,0.00645491174402
3028,0.00730712984967
3029,0.00417046576112
3030,0.00539760002414
3031,0.00797305879655
3032,0.00585468095645
3033,0.00557486156855
3034,0.00706588942634
3035,0.00543097183076
3036,0.00388519831804
3037,0.00531733910129
3038,0.00349462609204
3039,0.00319079559357
3040,0.00410122397651
3041,0.0100062577907
3042,0.0087601107883
3043,0.00290688586209
3044,0.00777350307661
3045,0.00445756547209
3046,0.00526346466816
3047,0.00791814209668
3048,0.0065013107955
3049,0.00588826583116
3050,0.00476516031816
3051,0.00638734103758
3052,0.00393223289148
3053,0.00185448433507
3054,0.00855282283886
3055,0.00458915629443
3056,0.00420827074676
3057,0.00628887377804
3058,0.0073773189668
3059,0.0111240981769
3060,0.00432174362666
3061,0.00433220235677
3062,0.00335187704025
3063,0.00537709362606
3064,0.00520756421987
3065,0.00456585452203
3066,0.00929796697273
3067,0.00484352307859
3068,0.00389963323425
3069,0.00528879251594
3070,0.00499345319654
3071,0.0108430677096
3072,0.00398029015685
3073,0.00623606931725
3074,0.00352983742114
3075,0.0034121607364
3076,0.00333256341094
3077,0.0106974784125
3078,0.00360994790278
3079,0.0046556558916
3080,0.00655441428617
3081,0.00734374148325
3082,0.00506113382716
3083,0.00404773801942
3084,0.00432362046246
3085,0.00648795224304
3086,0.00692611433918
3087,0.00572843971499
3088,0.0079638038305
3089,0.00647912744064
3090,0.00446621039701
3091,0.00517737257734
3092,0.00453475691848
3093,0.00457713428101
3094,0.00484474609041
3095,0.00341585640968
3096,0.00570219209038
3097,0.00614038025723
3098,0.0039022233007
3099,0.00383802405836
3100,0.00564948376267
3101,0.00364137216399
3102,0.00856916163541
3103,0.00613177202192
3104,0.00520442928078
3105,0.00748407659198
3106,0.00840096592655
3107,0.00388868141383
3108,0.002967470862
3109,0.00347866099826
3110,0.00604860582237
3111,0.00487351419146
3112,0.00463977033859
3113,0.00649996948549
3114,0.00693767333085
3115,0.00696027888539
3116,0.00367070077973
3117,0.00422562866883
3118,0.00415456218902
3119,0.00232230533433
3120,0.00390462686494
3121,0.00529858449978
3122,0.0072853514567
3123,0.00428763132995
3124,0.00503454953867
3125,0.00562298191049
3126,0.00565586399233
3127,0.00467382674541
3128,0.00442576782886
3129,0.00447920285584
3130,0.00351759664435
3131,0.00498404517819
3132,0.00349216384078
3133,0.00554385551912
3134,0.0105634574506
3135,0.00625857748232
3136,0.00789621013328
3137,0.00866636790421
3138,0.0101999617792
3139,0.00983153314291
3140,0.00654945571615
3141,0.00743722152158
3142,0.00564258256049
3143,0.00610339754582
3144,0.00469470696297
3145,0.00520152485551
3146,0.00525981367625
3147,0.00544832757521
3148,0.00490110433893
3149,0.00459090626254
3150,0.00533641302368
3151,0.00363821661109
3152,0.00406794055509
3153,0.0054545411856
3154,0.00531541458172
3155,0.00401634413319
3156,0.00448532125223
3157,0.00423052002917
3158,0.0043712088515
3159,0.0124798096464
3160,0.00453413273409
3161,0.00635227877694
3162,0.00529264410182
3163,0.00808713489971
3164,0.0043275808597
3165,0.00795462295653
3166,0.00545745488911
3167,0.00437636402759
3168,0.00769096572237
3169,0.00777954485991
3170,0.00491470294255
3171,0.00626777102654
3172,0.00406161779508
3173,0.00685939194397
3174,0.00590856253537
3175,0.00500323995909
3176,0.00615221425582
3177,0.00626816113492
3178,0.00780246450714
3179,0.00566700486325
3180,0.00325198894314
3181,0.00611087900122
3182,0.00791182972366
3183,0.00421041032732
3184,0.0113668167202
3185,0.00647688586681
3186,0.00602175522383
3187,0.00604355775654
3188,0.00371275379153
3189,0.0101592186506
3190,0.00678424846302
3191,0.00420213271661
3192,0.00632156068044
3193,0.00396782614967
3194,0.00251484384248
3195,0.00663206840751
3196,0.00219299630745
3197,0.00380876316689
3198,0.00543891984042
3199,0.00435708699327
3200,0.00309407085361
3201,0.00675599922122
3202,0.00470460057189
3203,0.00527182027076
3204,0.00473247450591
3205,0.00524101006904
3206,0.00724190434208
3207,0.00479418250258
3208,0.00978319060966
3209,0.00493215717866
3210,0.00497648400368
3211,0.00464733926456
3212,0.00421646326936
3213,0.00326085639541
3214,0.0064677009633
3215,0.00408995323026
3216,0.00530352544395
3217,0.00677812784649
3218,0.00494907872592
3219,0.0030353091485
3220,0.0042534544448
3221,0.00487209839387
3222,0.00745445810269
3223,0.00711340546259
3224,0.00536352253075
3225,0.00618332267394
3226,0.00870743610531
3227,0.00517691740489
3228,0.00499069831397
3229,0.00496964969504
3230,0.00576862434746
3231,0.0124361431739
3232,0.00455445375423
3233,0.00504904946996
3234,0.00644022625242
3235,0.00551877049687
3236,0.00538097035575
3237,0.00416939395625
3238,0.00347922754222
3239,0.00520699319539
3240,0.00519757642748
3241,0.00382068988178
3242,0.00784374749243
3243,0.00555027286949
3244,0.00685628100839
3245,0.00539774076444
3246,0.00562349244324
3247,0.00622084165781
3248,0.00307984478733
3249,0.00581088703407
3250,0.00717298021823
3251,0.00426613606244
3252,0.00735945364414
3253,0.00757757212344
3254,0.00860937569204
3255,0.00508454537162
3256,0.00683345865265
3257,0.00428459341092
3258,0.00703172495641
3259,0.00381959349265
3260,0.00705164696789
3261,0.00603823870854
3262,0.00817642156498
3263,0.00413910724573
3264,0.00526906873416
3265,0.00480821817704
3266,0.00887922393713
3267,0.00535378851081
3268,0.00383253480982
3269,0.00687960945002
3270,0.00276869887864
3271,0.00753851300809
3272,0.00656481956706
3273,0.0056559919501
3274,0.00585567538484
3275,0.00573730947945
3276,0.00896522627455
3277,0.00619486701804
3278,0.00475477284147
3279,0.00356937754382
3280,0.00308671577988
3281,0.00437575547311
3282,0.00650475956609
3283,0.00521822285484
3284,0.00554035319301
3285,0.00443729143527
3286,0.00479782436641
3287,0.00721433245566
3288,0.00510982349777
3289,0.00389110698649
3290,0.00573408651009
3291,0.00821342853839
3292,0.00661661472467
3293,0.00590327708807
3294,0.00401981505831
3295,0.00484354999105
3296,0.00763376285263
3297,0.0059952927127
3298,0.0106431981185
3299,0.00398904059071
3300,0.00599667368662
3301,0.00655062871152
3302,0.00658213505678
3303,0.00355017061821
3304,0.0050051336058
3305,0.00604407147771
3306,0.00498116977215
3307,0.00378310589189
3308,0.00773802403163
3309,0.00440672028736
3310,0.00662476201286
3311,0.00385232170459
3312,0.00596866457257
3313,0.00695040872103
3314,0.0104122579284
3315,0.00598335945399
3316,0.00290005332882
3317,0.0083775336362
3318,0.00362591078261
3319,0.00654236249929
3320,0.00787246994423
3321,0.00498966122377
3322,0.00379876374506
3323,0.010428295106
3324,0.00829029777355
3325,0.00488361743804
3326,0.00550835264348
3327,0.00302886040875
3328,0.0057515197153
3329,0.00390974684348
3330,0.00697747652887
3331,0.00911231270882
3332,0.00694810235799
3333,0.0084324480846
3334,0.00374321485627
3335,0.00283310713133
3336,0.00485135112148
3337,0.0047401868664
3338,0.00694202577231
3339,0.00853311542575
3340,0.003751245132
3341,0.00467816456911
3342,0.00569303551838
3343,0.00401167630047
3344,0.00551788550463
3345,0.00544169517259
3346,0.00524978490529
3347,0.00677135841456
3348,0.0031475137247
3349,0.00920998381018
3350,0.00539464912402
3351,0.00401289168783
3352,0.00691228376407
3353,0.00366695531731
3354,0.0050602234941
3355,0.00347581794366
3356,0.00514670507828
3357,0.00477006333912
3358,0.00660838913331
3359,0.00653201795636
3360,0.0046235380702
3361,0.00793667350463
3362,0.00261892392704
3363,0.00525346889162
3364,0.00655471794897
3365,0.0101841157495
3366,0.00723653894404
3367,0.00805679663336
3368,0.00592558999375
3369,0.00592260971537
3370,0.00760263064881
3371,0.00352540830592
3372,0.00380131506385
3373,0.00512323781683
3374,0.00624376011678
3375,0.0055418233567
3376,0.00537827653904
3377,0.00457623812503
3378,0.00700842902768
3379,0.00687039539075
3380,0.00846238778283
3381,0.00699639995619
3382,0.00511363137448
3383,0.00818701582947
3384,0.0091558996801
3385,0.00363480671432
3386,0.00605306672271
3387,0.00446110454126
3388,0.00731820826831
3389,0.00447160227964
3390,0.00840478206843
3391,0.00590086490591
3392,0.0046057902561
3393,0.00560459848445
3394,0.00807400187123
3395,0.00997538670078
3396,0.00670764366069
3397,0.00323579854367
3398,0.00718815037845
3399,0.00476106196196
3400,0.00464416740601
3401,0.00317661206195
3402,0.00586389953464
3403,0.00449739145629
3404,0.00967470079527
3405,0.00687282442132
3406,0.009564983952
3407,0.00728413161127
3408,0.00596129983362
3409,0.00303219850769
3410,0.00390791633535
3411,0.00604238024891
3412,0.00265504539636
3413,0.00313937748025
3414,0.004717696111
3415,0.00317167388237
3416,0.00468484715906
3417,0.00708796838277
3418,0.00534885201033
3419,0.00641808226706
3420,0.00536367303984
3421,0.00405378256834
3422,0.0069557848372
3423,0.00872999170904
3424,0.00363138594583
3425,0.0031985864703
3426,0.00535070360772
3427,0.00969721902196
3428,0.00866839672879
3429,0.00418625575101
3430,0.00813455223832
3431,0.00606191190239
3432,0.00545148104993
3433,0.00441153973132
3434,0.00348547199951
3435,0.00318577194664
3436,0.00710913958397
3437,0.00431515669659
3438,0.00768812666376
3439,0.00470627015418
3440,0.00738650187765
3441,0.00565200851751
3442,0.00499247926299
3443,0.0056584432855
3444,0.00385833367909
3445,0.00295359776398
3446,0.0064784030881
3447,0.00800485188308
3448,0.00796838793314
3449,0.00444070198059
3450,0.0035354092769
3451,0.00259675467646
3452,0.00610126075155
3453,0.00606627293592
3454,0.00884339942582
3455,0.00417370585934
3456,0.00371902015693
3457,0.0061828118604
3458,0.00716124139806
3459,0.0100944858183
3460,0.00357619594064
3461,0.00487009165904
3462,0.00463510370247
3463,0.00715911142667
3464,0.00691739265274
3465,0.00791574672011
3466,0.00505845413505
3467,0.00347012932023
3468,0.00722950028337
3469,0.00680948060237
3470,0.00469704483106
3471,0.00453751594232
3472,0.00557164412669
3473,0.00879281772987
3474,0.00523006866738
3475,0.00398150731049
3476,0.00718570723487
3477,0.00509709203393
3478,0.00712748300281
3479,0.00417071274729
3480,0.0060636714732
3481,0.00308748484425
3482,0.00866765089843
3483,0.0063735678672
3484,0.00722757422705
3485,0.00405210166816
3486,0.0108271000338
3487,0.00639339218105
3488,0.00611781703674
3489,0.00627266139787
3490,0.00595346829647
3491,0.00494174850671
3492,0.0106211916154
3493,0.00430079131111
3494,0.00663119080636
3495,0.00412319925839
3496,0.00372167022328
3497,0.0047432092798
3498,0.00626571083876
3499,0.00884089479984
3500,0.00352855699363
3501,0.00719740638276
3502,0.00679023228799
3503,0.00512808387186
3504,0.0075637618361
3505,0.00287518612623
3506,0.00431319609366
3507,0.00608610095336
3508,0.00605979876207
3509,0.00686333284688
3510,0.0069921270129
3511,0.00944886388028
3512,0.0119705229689
3513,0.0043602776597
3514,0.00707793705541
3515,0.00945577939621
3516,0.00375053704563
3517,0.00523408312126
3518,0.0086558499682
3519,0.0089143511056
3520,0.00443865144389
3521,0.00449213298785
3522,0.00459335401252
3523,0.00842391018398
3524,0.00520514027803
3525,0.00556944862011
3526,0.00631624226661
3527,0.0100394217307
3528,0.00477116652707
3529,0.0059661868446
3530,0.00792896772977
3531,0.00479897209346
3532,0.00974929017651
3533,0.00751185024152
3534,0.00767401256035
3535,0.00181949613271
3536,0.00216635757045
3537,0.00620686447826
3538,0.00674257473068
3539,0.00394745686904
3540,0.00377367456718
3541,0.00407670475627
3542,0.00682515110295
3543,0.00422106541071
3544,0.00669557745856
3545,0.0039372842676
3546,0.00551275435349
3547,0.00729131714189
3548,0.00475241566416
3549,0.00782918935092
3550,0.00669847168239
3551,0.0042100089156
3552,0.0064836647613
3553,0.00662302602885
3554,0.00784096096236
3555,0.00828354041135
3556,0.00573793012749
3557,0.00384868685921
3558,0.00372397595072
3559,0.00785772118202
3560,0.00827516875161
3561,0.0104207157184
3562,0.00547773196695
3563,0.00593825481938
3564,0.00711159769763
3565,0.00581683698064
3566,0.00430893403672
3567,0.00639027203381
3568,0.00348949852727
3569,0.00953865214788
3570,0.007621527605
3571,0.00519400381203
3572,0.00516587889256
3573,0.00851714700158
3574,0.00798048920137
3575,0.0055427384794
3576,0.00504818346627
3577,0.00525933478405
3578,0.00884980163713
3579,0.00612477403344
3580,0.00445209944547
3581,0.00560576810406
3582,0.00770551398659
3583,0.0058296699628
3584,0.00386908057641
3585,0.00478498806309
3586,0.00559632966069
3587,0.00720651859705
3588,0.00695858377514
3589,0.00419105451073
3590,0.00475877860162
3591,0.00384759124848
3592,0.00500403398581
3593,0.00361114844521
3594,0.00701973550943
3595,0.00749861888314
3596,0.00972058515739
3597,0.00597211730989
3598,0.00560733835557
3599,0.00532737496475
3600,0.00682331719449
3601,0.00336179440498
3602,0.00525671201718
3603,0.00687604795313
3604,0.00749542876585
3605,0.00560213097391
3606,0.00685958423274
3607,0.0028329851956
3608,0.00894294182032
3609,0.00708485002649
3610,0.00479564563388
3611,0.00834933046791
3612,0.00462880622801
3613,0.00945379910843
3614,0.00415007064996
3615,0.0105937499453
3616,0.00686346366105
3617,0.00281136130323
3618,0.00454045262193
3619,0.00413204932424
3620,0.0086572027475
3621,0.00484766453241
3622,0.00799721023164
3623,0.00326026973217
3624,0.0108261444273
3625,0.00488651834046
3626,0.00586138835886
3627,0.00532757197974
3628,0.00549489006999
3629,0.00403310225625
3630,0.00318214248695
3631,0.00586797275338
3632,0.00405112404828
3633,0.00477946971384
3634,0.00414602213437
3635,0.00873683649114
3636,0.00450025199394
3637,0.00920649559864
3638,0.00554954156645
3639,0.00462245556285
3640,0.00606997335701
3641,0.00544115096246
3642,0.00361977574918
3643,0.00396426509013
3644,0.00690119491754
3645,0.00644517390325
3646,0.00428773354804
3647,0.00476609579937
3648,0.0070086992012
3649,0.00545247916046
3650,0.00826265370942
3651,0.00710702464591
3652,0.00438086297372
3653,0.00652731793164
3654,0.00344131765831
3655,0.00560020220855
3656,0.00514536561384
3657,0.0034721589048
3658,0.00506742818655
3659,0.00739720919194
3660,0.00579175894213
3661,0.00545666239898
3662,0.00526011740989
3663,0.00459576319986
3664,0.00519507932503
3665,0.00494117719084
3666,0.00473015485503
3667,0.00415096287464
3668,0.00471963502948
3669,0.00429653247104
3670,0.00472534134198
3671,0.00799571066745
3672,0.00555739726181
3673,0.00685080455266
3674,0.00464324946799
3675,0.00512260636345
3676,0.00399810063748
3677,0.00487156332979
3678,0.00487738861072
3679,0.00709845227703
3680,0.00510801595132
3681,0.00539507371213
3682,0.0022568935345
3683,0.00873035807752
3684,0.00864990970743
3685,0.00416744368398
3686,0.00499068899707
3687,0.00763301282173
3688,0.00633616886629
3689,0.00528239869402
3690,0.00428287772864
3691,0.00290791058891
3692,0.00601491184749
3693,0.00547730653388
3694,0.00343773292369
3695,0.00837270224823
3696,0.00685905272707
3697,0.00450010812643
3698,0.00502336351832
3699,0.00712428920408
3700,0.0029161436844
3701,0.00432975660489
3702,0.00414405264358
3703,0.00820067712312
3704,0.00440192726573
3705,0.00592079989219
3706,0.00463653413777
3707,0.00876333494955
3708,0.00410902746608
3709,0.00304906488597
3710,0.00483598827917
3711,0.00645676483828
3712,0.00530392221856
3713,0.00274756429509
3714,0.00567223964382
3715,0.00456849983872
3716,0.00608104615513
3717,0.00639655448075
3718,0.00494622339078
3719,0.00735192125046
3720,0.00819841820949
3721,0.00720956501654
3722,0.00789057117851
3723,0.00555872114401
3724,0.00969788589493
3725,0.00403109177698
3726,0.00404082188312
3727,0.00729303046206
3728,0.00574054470117
3729,0.00615183157757
3730,0.0063527099663
3731,0.00959304660031
3732,0.00565969497074
3733,0.0060210560197
3734,0.00437030577557
3735,0.00844229828903
3736,0.00570372297404
3737,0.00436455240239
3738,0.00526923933216
3739,0.00482199530292
3740,0.00502425827036
3741,0.00989969482754
3742,0.0071645764879
3743,0.00381301333971
3744,0.00759633409111
3745,0.00553126449039
3746,0.00673573366986
3747,0.00615725222929
3748,0.00357333094547
3749,0.00596717319255
3750,0.00499610633666
3751,0.00411645648339
3752,0.00316231388819
3753,0.0031890343028
3754,0.00688069156226
3755,0.00476436839086
3756,0.00373320998297
3757,0.00595873607476
3758,0.00500980595971
3759,0.00464819763934
3760,0.00614144540948
3761,0.00382590479168
3762,0.00813386420557
3763,0.00778529476399
3764,0.00706956384773
3765,0.00598206313428
3766,0.00590741683107
3767,0.00739885290112
3768,0.00791748249818
3769,0.0073319860674
3770,0.00805306858687
3771,0.00366720547358
3772,0.00732798958456
3773,0.00585966615184
3774,0.00347378454066
3775,0.0052244765129
3776,0.00976826268468
3777,0.00541542950767
3778,0.00608529940452
3779,0.00513242160162
3780,0.00338465673812
3781,0.00453864447908
3782,0.00935468823913
3783,0.00675231689647
3784,0.00652380103931
3785,0.00363986350923
3786,0.00674474223907
3787,0.00431980190174
3788,0.00662031839514
3789,0.00465408878329
3790,0.00428310825752
3791,0.00581643736952
3792,0.00411232645701
3793,0.00550470964756
3794,0.0060226606372
3795,0.00656918719677
3796,0.00698718807783
3797,0.00476432373097
3798,0.00493435688274
3799,0.00484546580984
3800,0.00504161839831
3801,0.00446096460967
3802,0.00604960372287
3803,0.00551945448889
3804,0.00587820695025
3805,0.00560114441279
3806,0.00523292125045
3807,0.00341608145884
3808,0.00568410963583
3809,0.00538580060426
3810,0.00596368394545
3811,0.00885238592576
3812,0.00723855079604
3813,0.0069549570009
3814,0.00623456259617
3815,0.00436821602909
3816,0.00373068637664
3817,0.00411765787155
3818,0.00466035301269
3819,0.0047264829463
3820,0.00313266327158
3821,0.00681861043354
3822,0.00356031499739
3823,0.00692895551053
3824,0.00619191818302
3825,0.00416047294087
3826,0.00644289804762
3827,0.00925747346536
3828,0.00515869202996
3829,0.00477687669446
3830,0.00622463201416
3831,0.00463619289666
3832,0.00552196640839
3833,0.00371383535666
3834,0.00808671698865
3835,0.00487662432622
3836,0.00578881085862
3837,0.00385600203038
3838,0.00494351172459
3839,0.00656022784807
3840,0.00697752949716
3841,0.00807931980304
3842,0.00652747842355
3843,0.00495431813132
3844,0.00389536974125
3845,0.00483356614456
3846,0.00485619022599
3847,0.00547747134849
3848,0.00423523552809
3849,0.00349626324391
3850,0.00255851335323
3851,0.00639877671425
3852,0.00530866345825
3853,0.00450301830558
3854,0.00252347386353
3855,0.00782630006007
3856,0.00664383040074
3857,0.00521838550792
3858,0.00751529226462
3859,0.00587854398799
3860,0.00461076879174
3861,0.00684420222519
3862,0.00253482055395
3863,0.00530974844269
3864,0.00746982815165
3865,0.00506732459326
3866,0.00775926627636
3867,0.0060801467797
3868,0.00625741942245
3869,0.00321095808669
3870,0.00386286157088
3871,0.00605752817614
3872,0.00705409726995
3873,0.00676267419992
3874,0.00352583798965
3875,0.00497576697251
3876,0.00335933987476
3877,0.00680747873771
3878,0.00566201266058
3879,0.004260435059
3880,0.00524391457553
3881,0.00735714631215
3882,0.00826057002933
3883,0.00639416963113
3884,0.00937149181436
3885,0.00340765932917
3886,0.00466460513586
3887,0.00422780791637
3888,0.00559082263399
3889,0.00791941336945
3890,0.00499581030585
3891,0.00536010862039
3892,0.00376633745797
3893,0.00557087573281
3894,0.00568036384991
3895,0.00517125594817
3896,0.00851545468714
3897,0.00545168205767
3898,0.00560624902914
3899,0.00436866913051
3900,0.00615901261196
3901,0.00802767753862
3902,0.00519700849424
3903,0.00578866679329
3904,0.00500518327948
3905,0.00634976880991
3906,0.00589262750882
3907,0.00555254292998
3908,0.00728376921102
3909,0.00553058192269
3910,0.00483855000656
3911,0.00638322788709
3912,0.00396731834807
3913,0.00919178398895
3914,0.00657071705311
3915,0.00833513782305
3916,0.00613531699818
3917,0.00729464882173
3918,0.00389164685098
3919,0.00443070394071
3920,0.0030453747946
3921,0.00600953091901
3922,0.00519023347231
3923,0.00593987482432
3924,0.00659134857124
3925,0.00375726867714
3926,0.00505160004842
3927,0.00489211339266
3928,0.00386610736981
3929,0.00508901166064
3930,0.00565662319059
3931,0.0054201100221
3932,0.0049998831521
3933,0.00348669874323
3934,0.00740511695214
3935,0.0067046411094
3936,0.00454773492358
3937,0.00542208064288
3938,0.00864896015573
3939,0.00483096504433
3940,0.00711463593799
3941,0.00619504979501
3942,0.00488602727361
3943,0.00551726022117
3944,0.00466439463091
3945,0.00464838115595
3946,0.00593782842268
3947,0.00371996435554
3948,0.00421939510742
3949,0.00621565153068
3950,0.00601445776043
3951,0.0043502767843
3952,0.00679004357541
3953,0.00709125683544
3954,0.00558293213737
3955,0.00641023248333
3956,0.0057778142857
3957,0.0059116483342
3958,0.00738238170528
3959,0.00741905315558
3960,0.00568910108582
3961,0.00503466608557
3962,0.00487736938295
3963,0.00499954844304
3964,0.00454161541422
3965,0.0068232213516
3966,0.00312919626897
3967,0.00743930168944
3968,0.0101897003061
3969,0.00611174354413
3970,0.00280137572425
3971,0.00987694782715
3972,0.0046819063031
3973,0.00308671625157
3974,0.00385923957305
3975,0.00616115751748
3976,0.00644765033445
3977,0.00386510507233
3978,0.00569894878251
3979,0.00587072573639
