inat_taxon_id,species,photos,rho_primary,rho_flower12_descriptive,rho_background12_descriptive,rho_observer_pair_exclusion,rho_calendar_quarter_stratification,rho_matched_background_differential,maximum_direct_check_error,direct_checks,n_classifiable,D,second_fraction,primary_second_ge_0_10,sensitivity_second_ge_0_20,reserve_photo_rows,reserve_maximum_span_km_all_fixed_photos,reserve_log1p_span,D_unbiased
119810,Lysimachia lanceolata,68,-0.0066866198459227,-0.0385357134239262,0.0199786932152459,-0.0063233903769176,-0.0066866198459227,-0.0450663197098244,6.938893903907228e-18,7,68,0.0570934256055364,0.0294117647058823,False,False,100,2115.351788176434,7.657449030661091,0.057945566286216055
154224,Lysimachia nemorum,64,0.1076439114751438,0.0815375640805727,0.0580797432718149,0.1076439114751438,0.1076439114751438,0.007418116985184,1.3877787807814457e-17,7,64,0.060546875,0.03125,False,False,100,2768.343342460405,7.926365510594498,0.061507936507936505
62338,Lysimachia vulgaris,67,-0.0832460969726063,-0.082359343904559,0.0284671685767472,-0.0836963496980582,-0.0832460969726063,-0.1232412601346043,1.3877787807814457e-17,7,67,0.0583648919581198,0.0149253731343283,False,False,100,9948.836803301418,9.20531142833988,0.0592492085029398
77960,Marah oregana,56,-0.0290880157610578,-0.0131932555580904,0.0560143172185933,-0.0293198094329893,-0.0290880157610578,-0.1100320495586727,1.3877787807814457e-17,7,56,0.1026785714285714,0.0357142857142857,False,False,100,1272.2201457725932,7.149304518226986,0.10454545454545451
902550,Marcus-kochia littorea,56,0.0095110579758279,0.0133517217160784,0.0607386819620843,0.010402198865987,0.0095110579758279,-0.0262542446086966,5.551115123125783e-17,7,56,0.6320153061224489,0.3214285714285714,True,True,100,1320.6763661446269,7.186656184197083,0.6435064935064935
165190,Matelea edwardsensis,42,-0.1538418152386673,-0.0953347179369844,0.0323520282400486,-0.1584999308972593,-0.1538418152386673,-0.0928919334209568,3.469446951953614e-18,7,42,0.336734693877551,0.2142857142857142,True,True,100,472.1202389818211,6.15934956122287,0.34494773519163763
142283,Megaskepasma erythrochlamys,41,0.0614016525249108,0.1070409522743083,-0.0211843947621256,0.0614016525249109,0.0614016525249109,0.0979890750842297,2.775557561562892e-17,7,41,0.0928019036287923,0.048780487804878,False,False,100,19842.426697525054,9.895628082534193,0.09512195121951211
122587,Monarda citriodora,43,0.0395867127366131,0.0207218604233949,-0.0276732425837179,0.0395867127366131,0.0395867127366131,0.0386906975635962,1.3877787807814457e-17,7,43,0.5375878853434289,0.3023255813953488,True,True,100,3905.4724619957956,8.27039006213403,0.5503875968992249
165527,Moricandia arvensis,53,0.1105926319817258,0.0997641653033011,0.0626400470510511,0.1106071049835084,0.1105926319817258,0.0268297070440205,1.3877787807814457e-17,7,53,0.4855820576717694,0.1886792452830188,True,False,100,2295.8281015990588,7.739284363841314,0.49492017416545725
127010,Nandina domestica,44,-0.0102708633589505,-0.0368923104759651,0.052832208815608,-0.0102708633589505,-0.0102708633589505,-0.1149362183865265,2.775557561562892e-17,7,44,0.2975206611570247,0.1818181818181818,True,False,100,19462.777955487654,9.876310476439372,0.3044397463002113
165669,Nemastylis geminiflora,52,0.123907434851054,0.1147354413000835,0.1157087620135711,0.123028577089203,0.123907434851054,0.056825648801842,1.3877787807814457e-17,7,52,0.5732248520710058,0.3846153846153846,True,True,100,1219.3555574992915,7.106897535839938,0.5844645550527903
57850,Nuphar lutea,62,-0.0165577115696425,-0.0338755471637052,-0.015201043208785,-0.0165577115696425,-0.0165577115696425,-0.0069177432034539,1.3877787807814457e-17,7,62,0.148283038501561,0.0806451612903225,False,False,100,7863.994084739179,8.970177063392818,0.15071390798519313
165759,Nymphoides indica,57,0.0214673289281191,0.1068759026056454,-0.0111747757417326,0.0193273269565216,0.0214673289281191,0.0870496258784417,2.775557561562892e-17,7,57,0.2456140350877192,0.1228070175438596,True,False,100,18685.11760502872,9.835536153083963,0.24999999999999992
78245,Oenothera primiveris,68,0.0245957748590071,0.1170997031156434,0.0207416105304623,0.0225146456284129,0.0245957748590071,0.08607953415016,2.775557561562892e-17,7,68,0.1120242214532871,0.0441176470588235,False,False,100,1182.286396813202,7.0760509283497885,0.11369622475856005
48625,Oenothera speciosa,47,0.0722160189946059,0.035463272807691,-0.0050530656198886,0.0728440077347269,0.0722160189946059,0.0625517038546837,2.775557561562892e-17,7,47,0.3277501131733816,0.1276595744680851,True,False,100,18924.90035939593,9.848286652307195,0.3348751156336725
366692,Olearia arborescens,62,-0.0194295291586007,-0.0328667788975488,-0.0345882333190635,-0.0190639939567719,-0.0194295291586007,0.0017090373650825,1.3877787807814457e-17,7,62,0.1207075962539023,0.064516129032258,False,False,100,1231.5576028338673,7.116846641403928,0.12268640930724496
57504,Ononis natrix,67,0.0111314649010581,-0.0335696143911211,-0.0126147066167737,0.0114756166969427,0.0111314649010581,-0.0174344020967196,1.3877787807814457e-17,7,67,0.029405212742259,0.0149253731343283,False,False,100,4000.930720125112,8.29453220368077,0.02985074626865686
62474,Opuntia fragilis,58,0.0153462293001699,0.0402118523049447,0.0007840129271296,0.0151983231656141,0.0153462293001699,0.0264995195053443,1.3877787807814457e-17,7,58,0.2705112960760997,0.1206896551724138,True,False,100,2730.11804708947,7.91246634539837,0.2752571082879611
47894,Opuntia humifusa,61,0.1351985175808135,0.1340019236760264,-0.0266479349251651,0.1347444319813628,0.1351985175808135,0.1208996307320753,3.469446951953614e-18,7,61,0.0634238108035474,0.0327868852459016,False,False,100,12136.423884800703,9.404048841502735,0.06448087431693987
165891,Opuntia macrorhiza,52,0.0162913607414609,-0.0523588994277929,0.013811410586967,0.0175361174598007,0.0162913607414609,-0.0659907608180606,3.469446951953614e-18,7,52,0.1420118343195264,0.0769230769230769,False,False,100,11224.737217772996,9.325964386870156,0.14479638009049753
56137,Ornithogalum umbellatum,69,0.0620609706608472,0.0432732386924151,0.0859407247203889,0.0620609706608472,0.0620609706608472,-0.0550910911923376,2.775557561562892e-17,7,69,0.056290695232094,0.0289855072463768,False,False,100,19583.547944377886,9.882496164106605,0.05711849957374244
78283,Ornithopus pinnatus,59,0.0741015548058891,0.0673048124990836,-0.0306055660877888,0.0785809775144559,0.0741015548058891,0.0690715243102101,1.3877787807814457e-17,7,59,0.0,0.0,False,False,100,19804.01803504573,9.89369062068654,0.0
53166,Osmorhiza berteroi,52,-0.0693999100654735,-0.0413790871619274,0.2860356461826819,-0.0693999100654735,-0.0693999100654735,-0.2695100549431707,2.775557561562892e-17,7,52,0.1738165680473373,0.0961538461538461,False,False,100,12779.912997729318,9.455708164951774,0.1772247360482655
69624,Oxalis acetosella,53,0.0641268412272992,0.0725759043308072,0.0486308149930633,0.0641268412272992,0.0641268412272992,0.0014612845646609,1.3877787807814457e-17,7,53,0.1067995728017088,0.0566037735849056,False,False,100,9751.195015653495,9.185247668464594,0.1088534107402032
61776,Oxalis incarnata,58,-0.0925596593227906,-0.053195234862237,-0.0023441081606799,-0.0925596593227906,-0.0925596593227906,-0.0345166331312554,1.3877787807814457e-17,7,58,0.1313912009512484,0.0344827586206896,False,False,100,19368.469135829448,9.871453349511766,0.1336963097398668
1464017,Oxalis smalliana,49,-0.0458507557834319,-0.0632130673632818,-0.0320373448101198,-0.0458507557834319,-0.0458507557834319,-0.0466561697257944,6.938893903907228e-18,7,49,0.5897542690545606,0.2653061224489796,True,True,100,1388.6699431495126,7.236821546957218,0.6020408163265306
78333,Palafoxia arida,46,-0.0231674951378929,-0.0284140249912682,0.1609457938782638,-0.0231674951378929,-0.0231674951378929,-0.1774971867478806,5.551115123125783e-17,7,46,0.1219281663516067,0.0652173913043478,False,False,100,1347.769635275768,7.206948074594841,0.12463768115942019
166061,Palafoxia texana,69,0.0610515181128074,0.0765396912919407,0.048778117467473,0.0599802760142148,0.0610515181128074,0.0094656998166685,1.3877787807814457e-17,7,69,0.3461457676958621,0.2028985507246377,True,True,100,436.37764876861524,6.08079700672808,0.35123614663256597
1449995,Palustricodon aparinoides,62,0.010885759373699,0.0725342378103929,-0.05927888721169,0.0110820052775767,0.010885759373699,0.0865876961753389,1.3877787807814457e-17,7,62,0.0624349635796044,0.032258064516129,False,False,100,2931.4472189221533,7.98359258170313,0.06345848757271268
78346,Papaver somniferum,50,-0.0416958726826613,-0.0140949039589402,-0.0714412616596393,-0.0416958726826613,-0.0416958726826613,0.0277821275329054,1.3877787807814457e-17,7,50,0.6144000000000001,0.36,True,True,100,19955.04182897797,9.901287225038962,0.6269387755102042
321203,Patersonia sericea,75,-0.0084912127584409,0.0428161941021782,0.0185410216859861,-0.0077220507359625,-0.0084912127584409,0.0322854386584494,6.938893903907228e-18,7,75,0.2844444444444445,0.08,False,False,100,1542.0164914514403,7.341494540220135,0.28828828828828834
52355,Pavonia hastata,55,0.0167628955287068,0.0591433300694582,0.098589816863516,0.0167628955287068,0.0167628955287068,-0.0496216495581639,6.938893903907228e-18,7,55,0.258512396694215,0.0909090909090909,False,False,100,19379.703526660665,9.872033186471144,0.2632996632996634
129098,Pedicularis sylvatica,41,0.0577385618055829,0.0408799522670174,-0.0718151559184208,0.0577385618055829,0.0577385618055829,0.0872651070743819,1.3877787807814457e-17,7,41,0.510410469958358,0.3414634146341463,True,True,100,2975.574563721111,7.998528443084688,0.523170731707317
78399,Penstemon davidsonii,50,-0.0512683115660619,0.0076746783542128,0.0069351198880857,-0.0511161560815308,-0.0512683115660619,-0.0404188363763123,2.775557561562892e-17,7,50,0.2176,0.08,False,False,100,1706.7338068716908,7.442922511424822,0.22204081632653058
56838,Perideridia kelloggii,82,0.0133494646482796,0.068502126874171,0.0604501774836481,0.0136492422295537,0.0133494646482796,-0.021141026648341,1.3877787807814457e-17,7,82,0.0475907198096372,0.024390243902439,False,False,100,193.10531794906507,5.268400887785556,0.048178259560373464
78451,Persicaria capitata,68,0.0313400459883474,0.0227565534170668,-0.0054393782767531,0.0301201998404276,0.0313400459883474,0.0152168098652597,6.938893903907228e-18,7,68,0.3326124567474048,0.1911764705882352,True,False,100,19875.472393732492,9.897292019482066,0.33757682177348547
59982,Phacelia hastata,40,0.1201550551276635,0.3341791766966693,0.163501735386962,0.1227684726876416,0.1201550551276635,0.1965182009225474,4.163336342344337e-17,7,40,0.22625,0.075,False,False,100,1808.9985450344748,7.501081320411192,0.23205128205128206
415330,Philotheca spicata,49,0.0282940392845798,0.0260034213435912,0.0869371670286364,0.0285138031308856,0.0282940392845798,-0.0656691744468354,2.775557561562892e-17,7,49,0.5122865472719701,0.2244897959183673,True,True,100,567.9407128757324,6.343776233400141,0.5229591836734695
83362,Phyllota phylicoides,50,0.0660067224279597,0.0499554340496394,-0.0156568402238546,0.0655097689116529,0.0660067224279597,0.0424337500089758,1.3877787807814457e-17,7,50,0.0392000000000001,0.02,False,False,100,1406.110436482311,7.249293544782063,0.040000000000000105
166852,Physocarpus malvaceus,69,0.0221735394060602,-0.0089955946589371,-0.0148803898007854,0.0228225345143039,0.0221735394060602,-0.0045494483285694,1.3877787807814457e-17,7,69,0.0831758034026464,0.0434782608695652,False,False,100,1736.2154658839195,7.460038803386361,0.08439897698209708
977347,Pigea calycina,55,-0.00242630293483,0.0094587115765916,0.2019834151757257,-0.0042352833527753,-0.00242630293483,-0.1075488994049648,6.938893903907228e-18,7,55,0.4621487603305785,0.2909090909090909,True,True,100,451.7650033335128,6.115373234444199,0.4707070707070707
366715,Pimelea prostrata,59,-0.0482312997627592,-0.0477647622910846,0.0325111047609245,-0.0497967239054761,-0.0482312997627592,-0.0546509190984638,6.938893903907228e-18,7,59,0.0333237575409364,0.0169491525423728,False,False,100,1396.407407260645,7.2423739468490025,0.03389830508474565
805291,Pittocaulon praecox,62,-0.0124778167095689,0.0132450524513025,0.0855633946099185,-0.0148491562329753,-0.0124778167095689,-0.0526790557904893,1.3877787807814457e-17,7,62,0.1207075962539023,0.064516129032258,False,False,100,949.8228263930114,6.857327742763082,0.12268640930724496
321207,Platysace lanceolata,72,-0.0118468349163129,0.0444229840823243,-0.0139583347728172,-0.012755741206805,-0.0118468349163129,0.0288785771597385,4.163336342344337e-17,7,72,0.0,0.0,False,False,100,1602.017087014154,7.379642811950218,0.0
126980,Plumbago zeylanica,58,0.008645736082151,0.0136537418520311,-0.0038655811385364,0.0086333297115342,0.008645736082151,0.0037828184029572,6.938893903907228e-18,7,58,0.0665873959571936,0.0344827586206896,False,False,100,19844.574343827113,9.895736306286256,0.06775559588626717
405101,Polygala virgata,40,0.0494101353274363,0.0210151055980848,0.0083946681245493,0.047816180849336,0.0494101353274363,0.0232050904852799,1.734723475976807e-18,7,40,0.6287499999999999,0.325,True,True,100,12752.271927563464,9.453543139434522,0.6448717948717948
962649,Pontederia azurea,52,0.1277687670923354,0.118782733308066,0.03068096295275,0.1240994336497199,0.1277687670923354,0.075545719140218,1.3877787807814457e-17,7,52,0.3705621301775147,0.1923076923076923,True,False,100,5542.584572942769,8.620396605331761,0.37782805429864247
127899,Portulaca amilis,74,-0.0299276155788328,0.0044857946171027,0.1348510972061259,-0.0299276155788328,-0.0299276155788328,-0.0708610259976574,2.775557561562892e-17,7,74,0.0785244704163623,0.027027027027027,False,False,100,12370.405630912166,9.423143091179234,0.07960014809329878
133294,Portulaca pilosa,66,-0.0501782248436906,-0.002734603172071,0.0096302393201518,-0.0501782248436906,-0.0501782248436906,-0.0163802709093496,1.3877787807814457e-17,7,66,0.059228650137741,0.0151515151515151,False,False,100,19424.56617130761,9.87434532133916,0.06013986013986009
167316,Portulaca umbraticola,49,0.0847823008694097,0.0735628715232726,0.1587364657154757,0.0847823008694097,0.0847823008694097,0.0081126719203019,1.3877787807814457e-17,7,49,0.6039150354019158,0.3469387755102041,True,True,100,19963.600083155605,9.901715988400412,0.6164965986394557
498086,Primula pauciflora,46,0.2031785825495353,0.1653001680753762,0.0965792239612776,0.2065740298784681,0.2031785825495354,0.0938490408425653,1.3877787807814457e-17,7,46,0.5293005671077504,0.3043478260869565,True,True,100,4159.344359535984,8.33335312856395,0.5410628019323671
56136,Primula vulgaris,72,0.0048604694815559,0.0570048305325279,0.113388742531926,0.0048604694815559,0.0048604694815559,-0.0441248965624139,1.3877787807814457e-17,7,72,0.3348765432098766,0.1111111111111111,True,False,100,19929.77421519157,9.900020259175434,0.33959311424100164
57250,Prunus ilicifolia,48,-0.0095165795539182,-0.0205037955168088,-0.0873689494102379,-0.009741622681971,-0.0095165795539182,0.0530185603655636,1.3877787807814457e-17,7,48,0.2543402777777778,0.125,True,False,100,1574.3030236033437,7.362202928692639,0.2597517730496454
53077,Pseudognaphalium californicum,68,0.0188587934653234,0.0030563880764581,-0.0192122351387545,0.0188103758725517,0.0188587934653234,0.0135525799920211,2.775557561562892e-17,7,68,0.1362456747404843,0.0735294117647058,False,False,100,1011.570649150904,6.920247573485561,0.13827919227392435
209376,Pseudorchis albida,46,0.2734012410238127,0.222165233821108,0.2620125189042858,0.2745490823093274,0.2734012410238127,-0.0651522024324984,5.551115123125783e-17,7,46,0.5207939508506616,0.4782608695652174,True,True,100,4989.526983699814,8.515296791125312,0.5323671497584541
121635,Ptilotus exaltatus,48,0.0375012953161885,-0.018385312892791,0.0567335029475017,0.0375012953161885,0.0375012953161885,-0.0732471058953361,6.938893903907228e-18,7,48,0.0807291666666665,0.0208333333333333,False,False,100,3616.81413847419,8.193625293290799,0.08244680851063813
361308,Pulmonaria mollis,60,0.0450766915990264,0.0467761301993533,0.0612348931750498,0.0447282451467183,0.0450766915990264,0.0069749196013238,1.3877787807814457e-17,7,60,0.065,0.0166666666666666,False,False,100,8501.820898262722,9.048153257805463,0.06610169491525425
57393,Pulsatilla pratensis,41,-0.009068672323416,0.0328103351538265,0.0098157093790022,-0.0150302828353864,-0.009068672323416,0.051772091331225,1.3877787807814457e-17,7,41,0.4973230220107079,0.2439024390243902,True,True,100,2442.623504684332,7.801237259604917,0.5097560975609756
537403,Pultenaea spinosa,51,-0.010609136618015,0.0512319844745228,-0.0331529785774932,-0.0100706557462873,-0.010609136618015,0.0803639188976772,5.551115123125783e-17,7,51,0.0,0.0,False,False,100,2063.205030498244,7.632500458149619,0.0
51082,Quincula lobata,73,0.0391979446064372,0.0865065815890728,0.034339030678851,0.0391979446064373,0.0391979446064373,0.0708907705792436,1.3877787807814457e-17,7,73,0.1542503283918184,0.0410958904109589,False,False,100,1968.3595526625124,7.585463668704204,0.15639269406392697
53193,Rafinesquia californica,53,0.0352452235751671,0.0504992008566716,0.0354911064218827,0.0349335304711501,0.0352452235751671,0.0098425574518128,1.3877787807814457e-17,7,53,0.0,0.0,False,False,100,1109.7042527858923,7.012749555089749,0.0
68553,Rafinesquia neomexicana,62,0.0252955093817997,0.0169086519731558,-0.0153287417021383,0.0243809786922066,0.0252955093817997,-0.0058162507414164,1.734723475976807e-18,7,62,0.0920915712799166,0.0483870967741935,False,False,100,1125.489258970598,7.026861224958309,0.0936012691697513
124817,Ranunculus auricomus,73,0.0297655021210676,0.0414124839131923,-0.005587530487489,0.0315235720789313,0.0297655021210676,0.0306760787605389,2.775557561562892e-17,7,73,0.0,0.0,False,False,100,4400.592806734955,8.389721755930278,0.0
78824,Ranunculus glaberrimus,72,0.0420037284102282,-0.0790159672531881,0.0283016539259629,0.041420608005034,0.0420037284102282,-0.0843975074537959,1.3877787807814457e-17,7,72,0.0273919753086417,0.0138888888888888,False,False,100,1682.8308798634728,7.4288267621245625,0.027777777777777502
167723,Ranunculus glacialis,67,0.0496587685660934,0.0398804316342463,-0.1041151922171248,0.0503856440961315,0.0496587685660934,0.1008137237896853,2.775557561562892e-17,7,67,0.3305858765872131,0.1194029850746268,True,False,100,3728.8361015037817,8.224119571056836,0.3355947535052012
495697,Ranunculus polyanthemos,75,-0.072503768974841,-0.0049176954027677,0.0070630709997078,-0.0734818156941777,-0.072503768974841,-0.0134580599519544,1.734723475976807e-18,7,75,0.051911111111111,0.0266666666666666,False,False,100,5296.913808278715,8.575068400971613,0.0526126126126125
55411,Raphanus raphanistrum,58,0.1166790884718313,0.1450679554829524,0.0322776023739384,0.1166790884718313,0.1166790884718313,0.1062235547341764,2.775557561562892e-17,7,58,0.4833531510107015,0.3620689655172414,True,True,100,19916.562440974227,9.899357156230113,0.4918330308529945
85331,Ratibida pinnata,51,-0.0146922490428742,-0.0891164413679626,-0.0332254300321527,-0.0158001982788488,-0.0146922490428742,-0.0691914055229036,1.3877787807814457e-17,7,51,0.075355632449058,0.0392156862745098,False,False,100,2453.760418139575,7.805784446113955,0.07686274509803917
131637,Rhexia alifanus,45,-0.0297754274483155,-0.038606273138703,0.130592429020853,-0.0331867815826297,-0.0297754274483155,-0.1033783940255633,1.3877787807814457e-17,7,45,0.4019753086419754,0.2444444444444444,True,True,100,1579.8919928899381,7.36574451918321,0.4111111111111112
78847,Rhododendron columbianum,50,0.0092653831516293,0.0174327022815651,0.0252156849689304,0.0107586734083264,0.0092653831516293,-0.0147833423744701,6.938893903907228e-18,7,50,0.0392000000000001,0.02,False,False,100,1660.4507209092478,7.415446427956214,0.040000000000000105
52078,Richardia grandiflora,58,0.0520687318384938,0.1106937228236425,0.1828179544853149,0.0520687318384938,0.0520687318384938,-0.0956566734876735,1.0408340855860844e-17,7,58,0.06718192627824,0.0172413793103448,False,False,100,7607.134053314738,8.936973224116622,0.06836055656382317
279747,Roldana barba-johannis,54,0.0554648494987906,-0.0106757343238844,0.0181625016820547,0.0551250923828338,0.0554648494987906,-0.0242112606716801,1.3877787807814457e-17,7,54,0.0,0.0,False,False,100,1568.8032193570707,7.3587055524977645,0.0
78872,Romanzoffia sitchensis,66,0.0702864320723301,0.0180968410510356,-0.0507480110478051,0.0709336595778402,0.0702864320723301,0.0418183150813104,4.163336342344337e-17,7,66,0.1138659320477502,0.0606060606060606,False,False,100,2682.4719958186542,7.894866755869737,0.11561771561771558
78886,Rosa rubiginosa,46,0.122164855004818,0.1011507681257912,0.0254509564407806,0.1217558521852616,0.122164855004818,0.0899259544032902,2.775557561562892e-17,7,46,0.673913043478261,0.3478260869565217,True,True,100,19580.606444762383,9.882345957906026,0.688888888888889
78887,Rosa woodsii,54,0.0135027697903211,0.0096640034713187,0.0441646992299411,0.0145325808951249,0.0135027697903211,-0.0300859459339484,1.3877787807814457e-17,7,54,0.546639231824417,0.2037037037037037,True,True,100,3033.616385954295,8.017840298784694,0.5569531795946889
69713,Rubus hispidus,55,-0.1361013780777285,-0.1172448181539321,-0.0215862740914164,-0.1380301754515775,-0.1361013780777286,-0.0481930565096719,2.775557561562892e-17,7,55,0.0357024793388429,0.0181818181818181,False,False,100,2239.8244803528637,7.714599148713456,0.03636363636363629
51646,Rubus parviflorus,52,0.0413893193214168,0.0628681661781449,0.1648819985085392,0.0413893193214168,0.0413893193214168,-0.1298430543459302,3.469446951953614e-18,7,52,0.1738165680473373,0.0961538461538461,False,False,100,9159.298844564037,9.1226340820884,0.1772247360482655
132855,Rubus pubescens,58,0.0417098650965249,0.0460977889583559,-0.022975608636084,0.0419644042151486,0.0417098650965249,0.057904092052035,2.775557561562892e-17,7,58,0.0992865636147443,0.0344827586206896,False,False,100,5012.0831792027775,8.519806409825383,0.10102843315184509
168218,Ruellia metziae,70,-0.0869821246427655,-0.1025551626181267,0.0158135599048466,-0.0871650327188243,-0.0869821246427655,-0.0442790190781381,6.938893903907228e-18,7,70,0.0281632653061223,0.0142857142857142,False,False,100,3199.809391217597,8.071158991560715,0.02857142857142842
126633,Ruellia simplex,63,0.0203330646255639,0.0008687463056715,0.2001946020076939,0.0206102054247897,0.0203330646255639,-0.1133970540790785,2.775557561562892e-17,7,63,0.3985890652557319,0.2063492063492063,True,True,100,19921.88222993226,9.899624210929607,0.4050179211469534
84666,Sabatia angularis,64,0.0044844129167701,0.0229902733301265,0.0635082215911297,0.0051587135355594,0.0044844129167701,-0.0102276578422883,1.3877787807814457e-17,7,64,0.50439453125,0.28125,True,True,100,2052.2279299833604,7.627168433741571,0.5124007936507936
84668,Sabatia campestris,65,8.096580657849279e-05,0.0210032145760161,-0.0546416661986099,0.0011112763941424,8.096580657849277e-05,0.0731994819212503,2.775557561562892e-17,7,65,0.3455621301775146,0.0923076923076923,False,False,100,1034.473676908235,6.942614259854136,0.35096153846153827
69816,Sagittaria platyphylla,55,0.0563465331742839,0.0808209428286118,0.0208359895604366,0.0515469025858044,0.0563465331742839,0.0697378240180241,1.3877787807814457e-17,7,55,0.0357024793388429,0.0181818181818181,False,False,100,17062.443479093108,9.744693645876561,0.03636363636363629
78955,Salsola australis,40,-0.0552052069182212,0.0055843919229624,0.0353650760817768,-0.0533716149201559,-0.0552052069182212,-0.0691789939977396,2.775557561562892e-17,7,40,0.2962500000000001,0.15,True,False,100,15197.046030302728,9.628922147933048,0.303846153846154
128652,Salvia coccinea,54,-0.0235108010642953,-0.0067593948747105,0.0380977723657179,-0.0235108010642953,-0.0235108010642953,-0.0090067551646554,1.3877787807814457e-17,7,54,0.1721536351165981,0.0555555555555555,False,False,100,17968.9395155573,9.796455613915363,0.1754018169112509
286995,Salvia longispicata,50,0.0082121461961619,0.0698141116152823,0.1191506423123898,0.0081650179421616,0.0082121461961619,-0.0402518527802638,6.938893903907228e-18,7,50,0.5376000000000001,0.48,True,True,100,1664.247635340821,7.417729121289771,0.5485714285714286
64093,Salvia lyrata,51,0.0763509107525334,0.0613661968283817,0.0310245998568224,0.0763509107525334,0.0763509107525334,0.0057982006402754,2.775557561562892e-17,7,51,0.1484044598231451,0.0392156862745098,False,False,100,2213.3105607914804,7.702696374791674,0.151372549019608
126484,Salvia misella,48,-0.0820751862359721,-0.1044043196954276,0.07195528457317,-0.0820751862359721,-0.0820751862359721,-0.1354254099290089,2.775557561562892e-17,7,48,0.5425347222222223,0.2916666666666667,True,True,100,17735.67850584449,9.783390006419422,0.5540780141843973
168387,Salvia nemorosa,41,0.0612358537553867,0.0477174212654442,0.0528344178919028,0.060758765356535,0.0612358537553867,0.0096163939246438,1.3877787807814457e-17,7,41,0.3319452706722189,0.1219512195121951,True,False,100,11376.519382943416,9.33939470350995,0.34024390243902436
168400,Salvia texana,58,0.1121666317090573,0.0744643359880446,0.0821872939914998,0.1120327055734496,0.1121666317090573,0.0364679191832926,2.775557561562892e-17,7,58,0.1902497027348394,0.0689655172413793,False,False,100,948.7657390874352,6.856215363751888,0.19358741681790675
153953,Salvia tiliifolia,50,0.0542569458452222,0.1151925501032386,0.0381889134120205,0.0542569458452222,0.0542569458452222,0.0707131139568388,1.3877787807814457e-17,7,50,0.4296,0.22,True,True,100,17277.56685651849,9.757222102374552,0.4383673469387755
765394,Sambucus nigra,63,-0.0416565382097499,-0.0350485671850151,0.0755547269400126,-0.0416565382097499,-0.0416565382097499,-0.0850289661251879,6.938893903907228e-18,7,63,0.0619803476946334,0.0158730158730158,False,False,100,19917.555071084564,9.899406991915543,0.0629800307219662
481347,Scaevola crassifolia,48,-0.0123979379887305,-0.0017699574969071,0.0130010867027676,-0.011857670831094,-0.0123979379887305,-0.0080482340381887,3.469446951953614e-18,7,48,0.2595486111111111,0.0833333333333333,False,False,100,2976.2172754444996,7.998744343050037,0.26507092198581556
550645,Scaevola nitida,46,-0.0156941857219378,-0.0385142089119887,0.0928693028600521,-0.0132790444676579,-0.0156941857219378,-0.0808266464140654,2.0816681711721685e-17,7,46,0.499054820415879,0.4782608695652174,True,True,100,578.1459509223679,6.361554519939546,0.5101449275362319
353887,Schelhammera undulata,47,0.0093826525077283,-0.0008430309825095,-0.0121309673292245,0.0121779801853059,0.0093826525077283,0.0097595769569758,1.3877787807814457e-17,7,47,0.5559076505205975,0.3617021276595745,True,True,100,580.2938738816762,6.365256435999917,0.5679925994449583
168725,Scutellaria serrata,62,-0.0035725718740734,-0.0254133968521581,-0.1045771857413292,-0.0032835898740967,-0.0035725718740734,0.0640856119217512,6.938893903907228e-18,7,62,0.3178980228928201,0.1774193548387097,True,False,100,822.4195325954657,6.713465830933806,0.32310946589106304
55734,Sedum acre,55,-0.1070004484522072,-0.1432650338056773,-0.0550020269591614,-0.1070004484522072,-0.1070004484522072,-0.0211254143375324,2.775557561562892e-17,7,55,0.0,0.0,False,False,100,19699.17038011424,9.888382563425443,0.0
566532,Senecio odoratus,72,-0.1075281491868389,-0.0632991212067946,0.0271815164437785,-0.1071145369806968,-0.1075281491868389,-0.075245661650601,6.938893903907228e-18,7,72,0.0273919753086417,0.0138888888888888,False,False,100,1292.192935586102,7.164869583097494,0.027777777777777502
126892,Senecio viscosus,67,0.0336043627461808,0.0058889599525956,0.0359606153284818,0.0323967745494844,0.0336043627461808,-0.0225440488985015,2.775557561562892e-17,7,67,0.1398975272889284,0.0597014925373134,False,False,100,9460.013302375284,9.154934770725577,0.1420171867933061
168843,Senna lindheimeriana,71,-0.0395090739868407,-0.0262602232021672,0.1507637591613551,-0.0396248940610707,-0.0395090739868407,-0.1192670568633154,2.775557561562892e-17,7,71,0.0547510414600276,0.028169014084507,False,False,100,1501.0790714220486,7.314605475027675,0.05553319919517085
79095,Sidalcea sparsifolia,52,-0.0371920854400758,-0.0242480176638572,0.0069730288279384,-0.0416995023390653,-0.0371920854400758,-0.0372489645117646,1.3877787807814457e-17,7,52,0.5036982248520709,0.1538461538461538,True,False,100,423.6694078887264,6.051311002440166,0.5135746606334841
55759,Silene dioica,62,-0.0386791219130451,-0.0191081870247563,0.0293347714190629,-0.0376803995242902,-0.0386791219130451,-0.0437958506729797,1.3877787807814457e-17,7,62,0.2055150884495317,0.0806451612903225,False,False,100,19920.28896034134,9.899544235889636,0.20888418826017977
53212,Silene gallica,46,-0.042703619110609,-0.0238490505835556,0.0206737907940498,-0.042703619110609,-0.042703619110609,-0.0341179917498141,2.775557561562892e-17,7,46,0.2344045368620038,0.0869565217391304,False,False,100,19988.89763237597,9.902982306539661,0.23961352657004834
