inat_taxon_id,species,photos,rho_primary,rho_flower12_descriptive,rho_background12_descriptive,rho_observer_pair_exclusion,rho_calendar_quarter_stratification,rho_matched_background_differential,maximum_direct_check_error,direct_checks,n_classifiable,D,second_fraction,primary_second_ge_0_10,sensitivity_second_ge_0_20,reserve_photo_rows,reserve_maximum_span_km_all_fixed_photos,reserve_log1p_span,D_unbiased,genus,inat_taxon_id_status,raw_photo_rows,classifiable_rate,classifiable_count,technical_failure_rate,technical_failure_count,ambiguous_palette_rate,ambiguous_palette_count,no_biological_palette_rate,no_biological_palette_count
128038,Corydalis flavula,53,0.017824614662871,0.0434733700028324,0.0490266370309413,0.0187412243732353,0.017824614662871,-0.0016579413132594,1.3877787807814457e-17,7,53,0.0370238519045924,0.0188679245283018,False,False,100,1924.7806334167344,7.563086688372159,0.0377358490566037,Corydalis,128038,100,0.53,53,0.47,47,0.0,0,0.0,0
48651,Cosmos sulphureus,54,-0.0193158121899783,0.0022942489739158,-0.0214928226733855,-0.0193158121899783,-0.0193158121899783,0.0098919398065598,1.3877787807814457e-17,7,54,0.0363511659807955,0.0185185185185185,False,False,100,19963.79238284962,9.901725620387383,0.0370370370370369,Cosmos,48651,100,0.54,54,0.46,46,0.0,0,0.0,0
56868,Crepis vesicaria,73,-0.075351848807905,-0.0877808947827039,0.0904826651865773,-0.07405423919207,-0.075351848807905,-0.1307179322407736,2.775557561562892e-17,7,73,0.0532933008069056,0.0273972602739726,False,False,100,19962.972372758097,9.901684546735511,0.0540334855403348,Crepis,56868,100,0.73,73,0.24,24,0.03,3,0.0,0
154543,Cunila origanoides,48,-0.0087911105181915,-0.0166078556468369,-0.0059664391497535,-0.0087911105181915,-0.0087911105181915,-0.0124149608304912,1.3877787807814457e-17,7,48,0.2265625,0.0833333333333333,False,False,100,1952.2467065680955,7.577248244746209,0.2313829787234042,Cunila,154543,100,0.48,48,0.4,40,0.12,12,0.0,0
76563,Cyclospermum leptophyllum,41,0.1395050021487047,0.0893462695410854,0.0183990929601576,0.1393017649706834,0.1395050021487046,0.0619824923202719,1.3877787807814457e-17,7,41,0.3140987507436049,0.1951219512195122,True,False,100,19740.856559525884,9.890496359199531,0.321951219512195,Cyclospermum,76563,100,0.41,41,0.59,59,0.0,0,0.0,0
82853,Cydonia oblonga,58,0.0288024150065814,0.0746737734521937,0.0182051875122602,0.0288024150065814,0.0288024150065814,0.0465316961988723,2.775557561562892e-17,7,58,0.0338882282996433,0.0172413793103448,False,False,100,18499.31946841782,9.825543279480442,0.0344827586206896,Cydonia,82853,100,0.58,58,0.42,42,0.0,0,0.0,0
55727,Cymbalaria muralis,43,0.0688192749830947,0.0395264775180847,0.0052473904102011,0.0688192749830947,0.0688192749830947,0.0159693896875089,2.775557561562892e-17,7,43,0.2888047593293672,0.0697674418604651,False,False,100,19994.52552059089,9.903263803535731,0.2956810631229236,Cymbalaria,55727,100,0.43,43,0.52,52,0.05,5,0.0,0
319120,Cynoglossum creticum,49,-0.0542679619616244,-0.0038555450741912,0.105342431337943,-0.0542679619616244,-0.0542679619616244,-0.1168867765476008,1.3877787807814457e-17,7,49,0.3790087463556851,0.2244897959183673,True,True,100,15241.95914181052,9.631872979802337,0.3869047619047618,Cynoglossum,319120,100,0.49,49,0.42,42,0.09,9,0.0,0
48152,Cynoglossum officinale,41,-0.0091103137477279,0.0384700155711117,-0.0531378744741389,-0.0091103137477279,-0.0091103137477279,0.056021354045774,2.775557561562892e-17,7,41,0.4878048780487805,0.1951219512195122,True,False,100,10795.115482096968,9.2869416708292,0.5,Cynoglossum,48152,100,0.41,41,0.51,51,0.08,8,0.0,0
60885,Dactylorhiza sambucina,40,0.0907348378537516,0.0981035598222674,0.0256612215642391,0.0907348378537516,0.0907348378537516,0.0710736261514616,6.938893903907228e-18,7,40,0.67875,0.25,True,True,100,2547.569244757703,7.843287400200737,0.6961538461538461,Dactylorhiza,60885,100,0.4,40,0.54,54,0.06,6,0.0,0
53208,Delairea odorata,71,-0.0109286315430242,0.0724808139707694,0.0788444465026465,-0.0108654617981883,-0.0109286315430242,0.0101383220524385,6.938893903907228e-18,7,71,0.0,0.0,False,False,100,19850.223729316956,9.896020933047213,0.0,Delairea,53208,100,0.71,71,0.29,29,0.0,0,0.0,0
161657,Delphinium bicolor,51,-0.0308439864974202,0.0819155807970644,0.1154200421427312,-0.0303968136724132,-0.0308439864974202,0.0042855550708347,1.1102230246251563e-16,7,51,0.1484044598231451,0.0392156862745098,False,False,100,1214.68446444994,7.103062542381584,0.151372549019608,Delphinium,161657,100,0.51,51,0.48,48,0.01,1,0.0,0
50642,Delphinium nudicaule,57,0.0234732378141015,0.0642964727553913,-0.0038533105867843,0.0256546290419695,0.0234732378141015,0.0743378685484289,2.775557561562892e-17,7,57,0.3594952293013235,0.2105263157894736,True,True,100,759.860916689231,6.634450577280845,0.3659147869674185,Delphinium,50642,100,0.57,57,0.38,38,0.05,5,0.0,0
76630,Delphinium nuttallianum,45,0.0446393804311728,0.0255357815275741,0.0696877591246425,0.0446393804311728,0.0446393804311728,-0.0454265489011978,6.938893903907228e-18,7,45,0.1659259259259259,0.0444444444444444,False,False,100,1939.315324958824,7.57060577748797,0.1696969696969696,Delphinium,76630,100,0.45,45,0.54,54,0.01,1,0.0,0
58074,Descurainia sophia,45,0.0220787770915738,-0.0215792362595899,0.0204096079718848,0.0213715282973067,0.0220787770915738,-0.0404894347871536,2.775557561562892e-17,7,45,0.2923456790123457,0.1777777777777777,True,False,100,12838.48550528291,9.460280506759124,0.298989898989899,Descurainia,58074,100,0.45,45,0.55,55,0.0,0,0.0,0
62262,Dichelostemma multiflorum,47,0.0351517339873606,0.0330189636373066,0.0986310151121264,0.0342208279385559,0.0351517339873606,-0.0595731761418356,2.775557561562892e-17,7,47,0.3168854685378,0.1702127659574468,True,False,100,623.7630296841264,6.437372425334519,0.3237742830712304,Dichelostemma,62262,100,0.47,47,0.39,39,0.14,14,0.0,0
321102,Dillwynia floribunda,62,-0.008032681085538,0.0123826553118302,0.0654908812718756,-0.0085203529016734,-0.008032681085538,-0.0616070311666341,6.938893903907228e-18,7,62,0.0,0.0,False,False,100,1144.0769269477948,7.043227098838766,0.0,Dillwynia,321102,100,0.62,62,0.38,38,0.0,0,0.0,0
161947,Diplacus puniceus,52,-0.0669441994097593,-0.0909211497720121,0.0922829277023687,-0.066741356661318,-0.0669441994097593,-0.147646064816587,6.938893903907228e-18,7,52,0.3513313609467455,0.1538461538461538,True,False,100,322.0014817066087,5.777656910539097,0.3582202111613876,Diplacus,161947,100,0.52,52,0.36,36,0.12,12,0.0,0
333757,Disphyma australe,60,0.0638230045458357,0.0607661249862794,0.0962212466656688,0.0651234213175579,0.0638230045458356,-0.0158393708678582,1.3877787807814457e-17,7,60,0.0649999999999999,0.0166666666666666,False,False,100,1362.8917469717917,7.218097470863706,0.0661016949152541,Disphyma,333757,100,0.6,60,0.35,35,0.05,5,0.0,0
58822,Dittrichia graveolens,52,-0.0170231446694809,-0.0484202077172125,-0.0306712146076429,-0.0170231446694809,-0.0170231446694809,-0.0088713569082613,1.3877787807814457e-17,7,52,0.0739644970414201,0.0384615384615384,False,False,100,19971.141849893997,9.902093674033392,0.0754147812971342,Dittrichia,58822,100,0.52,52,0.46,46,0.02,2,0.0,0
162093,Drosera brevifolia,57,0.0587152009553585,0.0943154826075047,-0.0566393439368743,0.0538724628527208,0.0587152009553586,0.046724611616588,2.775557561562892e-17,7,57,0.0,0.0,False,False,100,8751.327632016337,9.077074959063502,0.0,Drosera,162093,100,0.57,57,0.37,37,0.06,6,0.0,0
143359,Drosera macrantha,53,0.0077948957704671,-0.0239341219245104,-0.1042787222215607,0.007069698351504,0.0077948957704671,0.0339406448411107,6.938893903907228e-18,7,53,0.3702385190459237,0.2452830188679245,True,True,100,844.843926846925,6.740334858954548,0.3773584905660376,Drosera,143359,100,0.53,53,0.43,43,0.04,4,0.0,0
280392,Dyssodia tagetiflora,85,-0.0500160487184346,0.0092036330071539,-0.0852754275200116,-0.0503317274115972,-0.0500160487184346,0.0833478862089561,1.3877787807814457e-17,7,85,0.0,0.0,False,False,100,1101.1183527672222,7.004989382101465,0.0,Dyssodia,280392,100,0.85,85,0.14,14,0.01,1,0.0,0
56174,Echium vulgare,65,0.1414423728335309,0.0865537940622034,0.1524367444718237,0.1414423728335309,0.1414423728335309,-0.0741392850835426,2.775557561562892e-17,7,65,0.0596449704142012,0.0307692307692307,False,False,100,19958.280478017543,9.901449501020188,0.060576923076923,Echium,56174,100,0.65,65,0.28,28,0.07,7,0.0,0
152133,Elephantopus tomentosus,52,-0.0085047204404619,0.0703745514664304,0.0595596169656976,-0.0085047204404619,-0.0085047204404619,0.0495513245673287,1.3877787807814457e-17,7,52,0.1087278106508875,0.0576923076923076,False,False,100,13835.87794330535,9.535092621593067,0.1108597285067872,Elephantopus,152133,100,0.52,52,0.39,39,0.09,9,0.0,0
82688,Erica arborea,52,-0.0638763581464273,-0.062600163892122,-0.024438511856444,-0.0638763581464273,-0.0638763581464273,-0.0461135608860777,1.3877787807814457e-17,7,52,0.1420118343195264,0.0769230769230769,False,False,100,19920.48886483577,9.89955427055616,0.1447963800904975,Erica,82688,100,0.52,52,0.46,46,0.02,2,0.0,0
162431,Erica tetralix,49,0.1303746544623742,0.1160283343619991,0.0920247278216769,0.1297853670320995,0.1303746544623742,0.020384810769153,3.469446951953614e-18,7,49,0.6364014993752602,0.4081632653061224,True,True,100,2870.161944006494,7.96247208535941,0.6496598639455782,Erica,162431,100,0.49,49,0.28,28,0.23,23,0.0,0
60955,Ericameria ericoides,45,-0.0417486143103309,0.0037545434108434,-0.0379626399522348,-0.0393607057478616,-0.0417486143103309,0.0087960378275948,2.775557561562892e-17,7,45,0.1619753086419753,0.0888888888888888,False,False,100,643.576302083825,6.468593204950996,0.1656565656565656,Ericameria,60955,100,0.45,45,0.55,55,0.0,0,0.0,0
117309,Erigenia bulbosa,63,0.0149486509580834,0.0312998942951359,0.1998048280479483,0.0152214364324852,0.0149486509580834,-0.1821796080829335,2.775557561562892e-17,7,63,0.0,0.0,False,False,100,1644.584677375009,7.405851027025957,0.0,Erigenia,117309,100,0.63,63,0.37,37,0.0,0,0.0,0
76897,Erigeron annuus,80,0.0029873026474539,-0.0386774765225477,-0.0449052244694546,0.0029873026474539,0.0029873026474539,0.0330272784064178,6.938893903907228e-18,7,80,0.0,0.0,False,False,100,13238.7242048867,9.49097699882742,0.0,Erigeron,76897,100,0.8,80,0.18,18,0.02,2,0.0,0
59752,Erigeron divergens,84,0.0291418191402307,0.0219971005301883,0.0059772720815963,0.0275622959595347,0.0291418191402307,0.0270714764357548,1.3877787807814457e-17,7,84,0.0918367346938776,0.0238095238095238,False,False,100,3681.516229095543,8.21135155541344,0.0929432013769363,Erigeron,59752,100,0.84,84,0.1,10,0.06,6,0.0,0
50878,Erigeron glaucus,52,0.0642793034694187,0.0167067771522003,-0.0342984482361395,0.0642793034694187,0.0642793034694187,0.0861765365336796,3.469446951953614e-18,7,52,0.3616863905325445,0.0961538461538461,False,False,100,8958.79421270078,9.10050253837272,0.3687782805429865,Erigeron,50878,100,0.52,52,0.19,19,0.29,29,0.0,0
59753,Erigeron pulchellus,77,-0.0328907951535754,0.0041496414984628,0.2581212325157086,-0.0328907951535754,-0.0328907951535754,-0.2193381200282464,1.3877787807814457e-17,7,77,0.1673132062742452,0.0779220779220779,False,False,100,2197.3631735497665,7.695468350409269,0.1695146958304852,Erigeron,59753,100,0.77,77,0.2,20,0.03,3,0.0,0
131153,Erigeron quercifolius,78,0.1623615687714987,0.1198637853752819,0.010849741643948,0.1619133099903677,0.1623615687714987,0.0369089407413613,1.3877787807814457e-17,7,78,0.0746219592373438,0.0256410256410256,False,False,100,1401.144046685096,7.245757806029384,0.0755910755910755,Erigeron,131153,100,0.78,78,0.09,9,0.13,13,0.0,0
84732,Erigeron speciosus,59,-0.018139374104789,-0.0289585467297864,0.0393135200805643,-0.0213678032937112,-0.018139374104789,-0.0813110872052781,1.3877787807814457e-17,7,59,0.4653835104854926,0.2033898305084746,True,True,100,9532.032611470797,9.162518163390988,0.4734073641145528,Erigeron,84732,100,0.59,59,0.26,26,0.15,15,0.0,0
59243,Eriogonum wrightii,41,-0.1469022584913378,-0.1356620247146375,-0.1018261696316418,-0.1469022584913378,-0.1469022584913378,0.0306564493011716,3.469446951953614e-18,7,41,0.0939916716240334,0.024390243902439,False,False,100,1976.593005188941,7.589635730236961,0.0963414634146342,Eriogonum,59243,100,0.41,41,0.54,54,0.05,5,0.0,0
47687,Erodium cicutarium,46,0.122294366882711,0.1449561422734411,0.0122377251886965,0.122294366882711,0.122294366882711,0.1149619554799943,2.775557561562892e-17,7,46,0.5907372400756143,0.4347826086956521,True,True,100,19578.415027772688,9.88223403963068,0.6038647342995168,Erodium,47687,100,0.46,46,0.42,42,0.12,12,0.0,0
77069,Erysimum concinnum,55,-0.048005047481926,-0.0249436498757202,0.0342817626039647,-0.0472897057885863,-0.048005047481926,-0.0590814970966828,6.938893903907228e-18,7,55,0.1031404958677686,0.0545454545454545,False,False,100,247.89794583864463,5.517042956381052,0.105050505050505,Erysimum,77069,100,0.55,55,0.44,44,0.01,1,0.0,0
771851,Erythranthe bicolor,68,0.2068680721554028,0.197482635066964,0.062773225266132,0.2011650466634477,0.2068680721554028,0.0968869222342169,2.775557561562892e-17,7,68,0.0570934256055364,0.0294117647058823,False,False,100,586.3335869827769,6.375592949694171,0.057945566286216,Erythranthe,771851,100,0.68,68,0.3,30,0.02,2,0.0,0
470643,Erythranthe guttata,60,0.019852717264692,-0.0024700997004231,0.0678957147833851,0.0199139748605749,0.019852717264692,-0.059132444509442,1.3877787807814457e-17,7,60,0.0,0.0,False,False,100,19247.236575647283,9.86517472905992,0.0,Erythranthe,470643,100,0.6,60,0.39,39,0.01,1,0.0,0
545973,Erythranthe nasuta,66,-0.098046934105121,-0.0186494270706828,0.0077564466524837,-0.0984685124402421,-0.098046934105121,0.005484198446113,1.3877787807814457e-17,7,66,0.086776859504132,0.0454545454545454,False,False,100,2307.4812546834346,7.744345121785608,0.0881118881118878,Erythranthe,545973,100,0.66,66,0.34,34,0.0,0,0.0,0
60496,Erythronium grandiflorum,60,0.0535485077179442,0.096946786833991,0.0716464510714371,0.054385149276674,0.0535485077179442,0.0212858236391343,6.938893903907228e-18,7,60,0.155,0.0666666666666666,False,False,100,2234.0626913345263,7.712024556468386,0.1576271186440678,Erythronium,60496,100,0.6,60,0.38,38,0.02,2,0.0,0
60505,Erythronium montanum,49,0.0316724556016661,0.0159654560137473,-0.0352850092838162,0.0316724556016661,0.0316724556016661,0.0396180003844123,2.775557561562892e-17,7,49,0.2149104539775095,0.1224489795918367,True,False,100,596.7795201236528,6.393221990520359,0.2193877551020409,Erythronium,60505,100,0.49,49,0.48,48,0.03,3,0.0,0
324502,Euploca procumbens,60,0.0673888782455996,0.0335250816943841,0.0400929347719914,0.0659129596296968,0.0673888782455996,0.0045451864772823,6.938893903907228e-18,7,60,0.0327777777777777,0.0166666666666666,False,False,100,19655.97222675309,9.886187375063331,0.0333333333333332,Euploca,324502,100,0.6,60,0.38,38,0.02,2,0.0,0
54453,Ferocactus cylindraceus,42,0.0029803132974404,0.0457235619445941,-0.0447977061728668,0.0038856631203389,0.0029803132974404,0.098317287309895,1.3877787807814457e-17,7,42,0.0464852607709751,0.0238095238095238,False,False,100,527.3726764557695,6.2698018613485775,0.0476190476190476,Ferocactus,54453,100,0.42,42,0.57,57,0.01,1,0.0,0
84510,Filipendula rubra,41,0.0379132113664186,0.0465615378930359,-0.0451319777148178,0.0379132113664186,0.0379132113664186,0.0695209318297652,6.938893903907228e-18,7,41,0.643664485425342,0.2439024390243902,True,True,100,1980.4335742625049,7.591575889112492,0.6597560975609756,Filipendula,84510,100,0.41,41,0.5,50,0.09,9,0.0,0
58211,Forestiera pubescens,47,-0.0430685248610733,-0.1156072066875543,-0.1236875898779284,-0.0430685248610733,-0.0430685248610733,0.0514521252371808,2.775557561562892e-17,7,47,0.0416478044363965,0.0212765957446808,False,False,100,2552.6132236309995,7.845264585669008,0.0425531914893616,Forestiera,58211,100,0.47,47,0.5,50,0.03,3,0.0,0
163075,Frasera fastigiata,40,-0.015112779606804,0.0198342762663216,0.0607481401059299,-0.0144608597902155,-0.015112779606804,0.0065189506835531,1.3877787807814457e-17,7,40,0.41125,0.25,True,True,100,225.5389485782653,5.422916888542875,0.4217948717948718,Frasera,163075,100,0.4,40,0.53,53,0.07,7,0.0,0
53785,Fumaria officinalis,49,0.0160884310701087,0.0081758601594979,-0.1377188411111656,0.0160884310701087,0.0160884310701087,0.0914928295293605,2.775557561562892e-17,7,49,0.3940024989587672,0.1836734693877551,True,False,100,19637.582278861813,9.885251393908964,0.4022108843537415,Fumaria,53785,100,0.49,49,0.38,38,0.13,13,0.0,0
62258,Galearis rotundifolia,63,0.3374540584252442,0.3197444132372255,0.0682090543403315,0.336012877418558,0.3374540584252442,0.0944527834381296,1.3877787807814457e-17,7,63,0.0,0.0,False,False,100,5327.316653416929,8.580790642401839,0.0,Galearis,62258,100,0.63,63,0.34,34,0.03,3,0.0,0
55967,Galeopsis bifida,50,-0.0065359946023432,0.0403760068464579,0.0130725569183627,-0.0065359946023432,-0.0065359946023432,0.0437999082177732,6.938893903907228e-18,7,50,0.1144,0.04,False,False,100,11077.931480667292,9.312800518888071,0.116734693877551,Galeopsis,55967,100,0.5,50,0.34,34,0.16,16,0.0,0
77206,Galium mollugo,72,0.1398306084575069,0.0922136990945185,-0.003974035558445,0.1405752071884015,0.1398306084575069,0.0615872605301962,1.3877787807814457e-17,7,72,0.2002314814814815,0.0972222222222222,False,False,100,10129.352212653585,9.223291365903206,0.2030516431924882,Galium,77206,100,0.72,72,0.26,26,0.02,2,0.0,0
163184,Galium palustre,76,0.0080678251189852,0.008636383043147,0.0344047979374457,0.0080678251189852,0.0080678251189852,-0.036365863057144,1.3877787807814457e-17,7,76,0.0,0.0,False,False,100,19905.87928087598,9.898820643481027,0.0,Galium,163184,100,0.76,76,0.23,23,0.01,1,0.0,0
210990,Gardenia jasminoides,46,0.0894686582013131,0.1165530055446799,0.0346639526102985,0.0894686582013131,0.0894686582013131,0.0910609096548042,1.3877787807814457e-17,7,46,0.1219281663516067,0.0652173913043478,False,False,100,15592.34823439269,9.654599707074096,0.1246376811594201,Gardenia,210990,100,0.46,46,0.53,53,0.01,1,0.0,0
131140,Gentiana clusii,57,-0.1472414151743702,-0.1065054877345844,0.0362582226949058,-0.148568414755541,-0.1472414151743702,-0.1514886987216571,1.3877787807814457e-17,7,57,0.1009541397353033,0.0350877192982456,False,False,100,1708.2070775305388,7.443784844605282,0.1027568922305765,Gentiana,131140,100,0.57,57,0.43,43,0.0,0,0.0,0
163229,Gentiana linearis,68,0.0623753261270933,0.0555620588789629,0.052800541198864,0.0610212201898608,0.0623753261270933,0.0166243030771379,1.3877787807814457e-17,7,68,0.1630622837370243,0.0735294117647058,False,False,100,2081.406002879264,7.641279236349685,0.1654960491659351,Gentiana,163229,100,0.68,68,0.28,28,0.04,4,0.0,0
860746,Geobalanus oblongifolius,40,0.0230159180709724,0.0691129695125428,-0.047138903151487,0.0245949195855311,0.0230159180709724,0.1020342040212224,6.938893903907228e-18,7,40,0.46875,0.375,True,True,100,1067.9571266208102,6.974438804159794,0.4807692307692308,Geobalanus,860746,100,0.4,40,0.5,50,0.1,10,0.0,0
163256,Geranium caespitosum,51,0.2033151780123672,0.244160145852409,0.0384711897780573,0.2004085578880775,0.2033151780123672,0.2058006438649731,2.775557561562892e-17,7,51,0.5536332179930796,0.2941176470588235,True,True,100,1442.7688366695593,7.275012221228843,0.5647058823529413,Geranium,163256,100,0.51,51,0.42,42,0.07,7,0.0,0
58917,Geranium carolinianum,65,0.1462716020365871,0.1271883623877857,0.1676809188462239,0.1462716020365871,0.1462716020365871,0.0159115658755255,2.775557561562892e-17,7,65,0.1155029585798816,0.0615384615384615,False,False,100,13876.045004274614,9.537991315449604,0.1173076923076922,Geranium,58917,100,0.65,65,0.34,34,0.01,1,0.0,0
163265,Geranium sibiricum,74,0.041274188570083,-0.0218583614083649,-0.0145673814308919,0.0410408797392193,0.041274188570083,-0.0179456138047947,2.775557561562892e-17,7,74,0.0525931336742147,0.027027027027027,False,False,100,11501.735505628312,9.350340156119382,0.0533135875601628,Geranium,163265,100,0.74,74,0.25,25,0.01,1,0.0,0
50832,Gilia tricolor,67,0.0167907852585729,0.0241966666267352,0.0670720706372677,0.016109260246018,0.0167907852585729,-0.0249299904927204,1.3877787807814457e-17,7,67,0.1871240810871017,0.1044776119402985,True,False,100,9229.070873796703,9.130222006101947,0.1899592944369063,Gilia,50832,100,0.67,67,0.22,22,0.11,11,0.0,0
125675,Glandularia bipinnatifida,70,0.1509351343575758,0.1506932484287681,0.0057858430882035,0.1515477729804561,0.1509351343575758,0.1344175620958692,6.938893903907228e-18,7,70,0.5093877551020408,0.1714285714285714,True,False,100,3018.6365577799525,8.012891758020887,0.5167701863354037,Glandularia,125675,100,0.7,70,0.19,19,0.11,11,0.0,0
77281,Glebionis segetum,79,-0.0569092191164483,-0.0772775257829348,-0.0077195683180618,-0.0570885577929051,-0.0569092191164483,-0.0216714224094767,6.938893903907228e-18,7,79,0.0,0.0,False,False,100,19951.693585641828,9.90111943002821,0.0,Glebionis,77281,100,0.79,79,0.2,20,0.0,0,0.01,1
358187,Globularia repens,86,0.1610724979050175,0.1293493739491202,-0.0310757043451796,0.1609185712307045,0.1610724979050175,0.1545438477595541,6.938893903907228e-18,7,86,0.302866414277988,0.1860465116279069,True,False,100,1121.5084921922414,7.023321185015178,0.3064295485636114,Globularia,358187,100,0.86,86,0.1,10,0.04,4,0.0,0
130869,Gomphrena serrata,63,-0.0320323485081453,0.0030110073427906,0.030216328260835,-0.0328234045901835,-0.0320323485081453,-0.0153247663447218,1.3877787807814457e-17,7,63,0.2030738221214412,0.0793650793650793,False,False,100,19155.7082061602,9.860408231240594,0.2063492063492064,Gomphrena,130869,100,0.63,63,0.36,36,0.01,1,0.0,0
62406,Goodyera pubescens,47,-0.1251098175960647,-0.0465027190656058,0.0870158846325057,-0.1251098175960647,-0.1251098175960647,-0.1043790512158611,1.3877787807814457e-17,7,47,0.25350837483024,0.1489361702127659,True,False,100,2664.4823473251686,7.888140313590415,0.2590194264569844,Goodyera,62406,100,0.47,47,0.51,51,0.02,2,0.0,0
334567,Grewia occidentalis,42,0.1049406736754157,0.0665913952153527,0.0333211254582888,0.0998486744865714,0.1049406736754158,0.0472114061159573,6.938893903907228e-18,7,42,0.4716553287981859,0.2142857142857142,True,True,100,17972.003734566733,9.796626118539624,0.4831591173054587,Grewia,334567,100,0.42,42,0.46,46,0.12,12,0.0,0
77305,Grindelia squarrosa,71,0.0835332496826941,0.0865917273083626,0.158612438483353,0.0837569982073716,0.0835332496826941,-0.0909301030257627,1.3877787807814457e-17,7,71,0.0,0.0,False,False,100,10638.06686397178,9.272288058295167,0.0,Grindelia,77305,100,0.71,71,0.29,29,0.0,0,0.0,0
199181,Gymnadenia rhellicani,59,0.0041561100903391,0.1183937013578615,0.038076587274322,0.0014588688207106,0.0041561100903391,0.0948606276201107,3.469446951953614e-18,7,59,0.6515369146796897,0.2711864406779661,True,True,100,1544.9708314700658,7.343407361873693,0.662770309760374,Gymnadenia,199181,100,0.59,59,0.36,36,0.05,5,0.0,0
53092,Helenium puberulum,71,-0.0561429842561945,0.004982884665211,0.097454685868973,-0.0556209361384124,-0.0561429842561945,-0.0491839920639729,1.3877787807814457e-17,7,71,0.1325133902003571,0.056338028169014,False,False,100,1061.2239445781345,6.968120050172684,0.1344064386317907,Helenium,53092,100,0.71,71,0.28,28,0.01,1,0.0,0
545347,Hemiandra pungens,59,0.1125013140382212,0.0778246359575095,0.0517073345325219,0.1109937645619827,0.1125013140382212,0.0387439462007597,1.3877787807814457e-17,7,59,0.1597242171789715,0.0338983050847457,False,False,100,614.7892279193245,6.422904742513957,0.162478082992402,Hemiandra,545347,100,0.59,59,0.39,39,0.02,2,0.0,0
163683,Herbertia lahue,66,0.0103470259414675,0.0178137760613313,-0.0217484805814708,0.0095859428875287,0.0103470259414675,0.0348513637049406,1.3877787807814457e-17,7,66,0.4834710743801652,0.4090909090909091,True,True,100,18876.64977919225,9.845733949916651,0.4909090909090908,Herbertia,163683,100,0.66,66,0.27,27,0.07,7,0.0,0
58831,Heterotheca grandiflora,73,-0.0486593578569462,-0.0423424356317294,0.0708163394003891,-0.0481903537967252,-0.0486593578569462,-0.0926837750529946,2.775557561562892e-17,7,73,0.0532933008069056,0.0273972602739726,False,False,100,4669.89756567524,8.449106530412628,0.0540334855403348,Heterotheca,58831,100,0.73,73,0.25,25,0.02,2,0.0,0
77403,Heuchera cylindrica,55,0.0274428394035291,0.0889025827267021,0.0944471029617935,0.0267379856255032,0.0274428394035291,-0.029433499084836,6.938893903907228e-18,7,55,0.3199999999999998,0.2,True,True,100,1353.8844365476953,7.211471442996018,0.3259259259259257,Heuchera,77403,100,0.55,55,0.33,33,0.12,12,0.0,0
323883,Hibbertia aspera,65,-0.0037509941969818,-0.0049917952729101,-0.0507897129833698,-0.0035651865672103,-0.0037509941969818,0.0297462215290182,6.938893903907228e-18,7,65,0.0302958579881655,0.0153846153846153,False,False,100,2326.519927487759,7.752558570870858,0.0307692307692305,Hibbertia,323883,100,0.65,65,0.35,35,0.0,0,0.0,0
489547,Hibiscus pedunculatus,50,0.0442273616191289,0.0321093642417185,0.1324648162690851,0.0449144007225402,0.0442273616191289,-0.0348594315377048,1.3877787807814457e-17,7,50,0.5304,0.28,True,True,100,11760.421309476716,9.37258007379906,0.5412244897959183,Hibiscus,489547,100,0.5,50,0.44,44,0.06,6,0.0,0
68034,Hieracium venosum,62,-0.007341445807193,-0.0172620420735728,-0.0231358936178583,-0.0071275229672963,-0.007341445807193,0.0276337819817952,5.551115123125783e-17,7,62,0.0920915712799166,0.0483870967741935,False,False,100,1677.3651468177884,7.425575471707755,0.0936012691697513,Hieracium,68034,100,0.62,62,0.37,37,0.01,1,0.0,0
133488,Hippocrepis comosa,70,0.0833995062370828,0.0365436134020975,0.0671741275722968,0.0833995062370828,0.0833995062370828,-0.0587435300988022,0.0,7,70,0.0,0.0,False,False,100,2275.9418510680525,7.7305885282181315,0.0,Hippocrepis,133488,100,0.7,70,0.3,30,0.0,0,0.0,0
129446,Honckenya peploides,46,0.0621040517432746,0.0842768294202152,0.13569738509609,0.0636801761422845,0.0621040517432746,-0.0606874086985095,2.775557561562892e-17,7,46,0.4763705103969753,0.391304347826087,True,True,100,10140.577689131444,9.224398855686331,0.4869565217391303,Honckenya,129446,100,0.46,46,0.48,48,0.06,6,0.0,0
320809,Hottonia palustris,75,-0.0547591291022368,0.0044228693744888,0.0551840404032122,-0.0554652881578267,-0.0547591291022368,-0.0591161533388968,2.775557561562892e-17,7,75,0.0,0.0,False,False,100,3072.811705477608,8.03067366831145,0.0,Hottonia,320809,100,0.75,75,0.25,25,0.0,0,0.0,0
125103,Houstonia micrantha,75,0.0156205463612422,-0.0142552867460147,0.0897538097719901,0.0163748688165904,0.0156205463612422,-0.077978515240576,6.938893903907228e-18,7,75,0.0522666666666664,0.0133333333333333,False,False,100,2095.772733303917,7.6481546479680995,0.0529729729729727,Houstonia,125103,100,0.75,75,0.25,25,0.0,0,0.0,0
336871,Hymenoxys grandiflora,71,-0.0453465312885783,-0.0401692732052729,-0.0633061613899314,-0.0457523089151974,-0.0453465312885783,0.0392460131541793,1.3877787807814457e-17,7,71,0.0,0.0,False,False,100,765.1340717251172,6.641357182786686,0.0,Hymenoxys,336871,100,0.71,71,0.29,29,0.0,0,0.0,0
