permutation_index,primary,observer_pair_exclusion,calendar_quarter_stratification,matched_background_differential
329,-0.0025874092958432203,0.006121668335013471,0.003992289515300697,-0.004325974902460937
330,-0.0005749239979568422,-0.0008375848860699814,0.0009043686282764922,0.005467770518885019
331,-0.0013426537076475465,-0.0053070295412890114,0.0007383148359347682,-0.00565066716316497
332,-0.0037971429877355274,-0.005843050459988124,0.007856909761628249,-0.002609540316703659
333,0.003194004147858978,0.0021897946936418155,0.006596235580410084,0.002044503130896336
334,-0.0014367254637116134,0.0007808197481464844,-0.0009393770526966606,0.005490899109175879
335,0.0038213355910689767,0.007113834451501271,0.004433412408684276,0.0003135923064169414
336,0.0008523337927717975,-0.0032921118344276957,-0.005027793392206238,-0.0021785618033952725
337,1.2225201906683163e-05,-0.00021599275692511414,0.0027992867374456313,-0.0022837040379550255
338,-0.004217470757711318,0.0018497946705022402,0.0005378549340177845,3.471175964296193e-05
339,-0.0005154388654109608,0.00241319655672029,-0.0012649676726724083,-0.0018984686918003882
340,-0.002228829172584857,-0.0006781720427831894,0.0018621366785822168,-0.003013920806751836
341,0.0016939545769923034,-0.0011981209710951598,0.0038394414271534258,0.0021288048575545935
342,0.005749590254961816,-0.003076158186887246,0.001433660688537529,-0.0014208626505953453
343,-0.0033864088355836687,-0.0038988354505306777,0.004161729421222898,0.0015329322605281998
344,0.00641559413970657,-0.0032712315231082233,0.0022082654249833042,0.001565061346024726
345,0.006259271326359557,0.003666765826983962,0.0033932829314304914,-0.0059316787262144515
346,0.002487296121936939,0.004146338903450918,0.004580277255052935,-0.001963008715762105
347,0.0007278028413359475,0.00040293198833438475,0.003458874962329297,0.0010410647210829923
348,-0.00382905122341562,-0.0006698842447519467,0.0010403354716689603,0.0006515479078971507
349,0.0020014146681273234,-0.0014140905414149777,0.0002783144888412426,0.0005849555345253961
350,-0.0018033401212689635,0.0030997659713158728,0.0007544628462592898,0.002444000827037805
351,-0.0024388267215922745,0.0033458590330883143,0.0009507978148265656,-0.0008425259767339011
352,-0.002288314452680829,0.0066561771561801965,-0.0017117704517740444,0.003219366356953799
353,-0.0014722657463657307,-0.005795680224520201,-0.00023904522699588263,0.007029758168016259
354,-0.002613978225110456,0.0020216277882935834,0.005398035878234411,0.005554569777662891
355,-0.0035688364688631815,0.003973391388234427,0.0027298848795925014,-0.0034509281242108393
356,0.005329645332615694,-0.01026976026818283,0.001597931385233289,-0.00019235217989812582
357,0.0007733845939238658,0.00269880690098775,-0.0004551792078091918,0.0016480744334476886
358,0.005269224075351148,-0.003116067295466903,0.0076147185725744535,0.0018299249607213043
359,0.0002945061813099105,0.00528543983816016,0.004392431789288243,-0.004333109650340869
360,0.005814420104363471,0.0013335965455094593,0.0008993543786047224,-0.0007369883723726166
361,0.0008874689468285408,0.00156022570969425,0.004064687008098941,0.0036002988586669817
362,0.004362572027051121,0.00024835622241217736,-0.006365323707251203,-0.008927981178202211
363,-0.0017471371553287132,0.003259573371808851,0.0032235399191608443,0.00018631391066893115
364,-0.004925865831234041,0.00129013810270916,-0.0010672385474131119,-0.00395707741534796
365,-0.00041818392010356666,-0.002140577211546707,-0.003476771874210021,0.0019166096163370382
366,-0.0002738337870586105,-0.0031228031725966847,2.723008634861339e-05,-0.001882740859464722
367,-0.002380225136429327,0.0009015749268544218,-0.0026453817427508435,0.000738315315138634
368,-0.004648793874821966,0.000779699488747934,0.0026511323770647055,0.005706175599742975
369,0.004872554109997635,-0.0005374482249386734,0.003126506886685938,-0.005184888796227484
370,0.0016053166448509464,0.0017117596804392058,0.007942652615119904,0.0044853226832449805
371,0.0005185373440887941,-0.0016006055518539696,0.0031181455827650633,0.002445339431914787
372,-0.006276227422152427,-0.0011379379234015806,0.002302082355343808,-0.001830459758083387
373,-0.0018097420834817313,-0.0018917295006169565,0.0012606232540507657,0.005598749735196445
374,0.00432633396919347,0.003548654036785994,0.005296276472453709,-0.003071934786909042
375,-0.002273171161687213,0.0012124106281788504,-0.00041287152959642545,0.003726097553716112
376,-0.0023512223704287363,0.0012358642796005692,-0.00022869275503702057,0.0032659953452082104
377,-0.0007080020226644438,0.0003296308997138728,0.004398849702580819,-0.0020881407602579027
378,-4.3818352961087644e-05,0.0019779818941136535,0.006175588064653335,0.0033666136211936088
379,0.0026762087628510165,-0.004334321166007634,0.0033620029504696754,0.0022110468535266213
380,0.0023296398175858915,-0.0028481813731094487,0.0038408681414128427,-0.003197053037436671
381,0.00045964260454222787,0.0030697682354282178,0.003523408317237617,-0.003131637707481393
382,0.0020470904743596116,0.0018888671226158316,0.002309703052086446,-0.0029062141838143117
383,0.007443221515176716,0.0056129909904977775,0.001695463835704268,-0.0021075821628713737
384,-0.0015798732169234563,0.001200110347373693,0.010530555510232199,-0.006684405388130135
385,0.0025127958268702836,0.00011750871838979717,0.00498732653327382,-0.005431568446702764
386,-0.0017123798080279282,0.002632574733511094,-0.0003900765820556628,0.0023507748799457685
387,0.007025413511086948,0.0011759206066756587,0.009569279758204666,-0.0025900611498748407
388,-0.000875473948887715,-0.004658721761103461,0.00024865798539413445,0.00017538461803383738
389,4.150638854747288e-05,-0.0028554493725471675,0.006033051149517942,0.0021534702858917658
390,0.0032157234971743665,0.004460524458838472,-0.0008468443577577715,4.426092552980917e-05
391,-0.004544983442154656,-0.0011181671381338785,0.002916223190566227,-0.0022455649828408745
392,-0.00035277678037216024,0.00478792059786316,0.00654269545578133,0.002196696087779335
393,-2.0339788235721018e-05,0.00414272645099313,1.8729999583113408e-05,0.0010058252668646082
394,0.0009729941097570329,-0.0025875210298002558,-0.0003398830251564975,0.0003122679985865155
395,0.0032383401852035653,-0.0019215378998076254,0.001226709811896052,-0.0003036173680613467
396,0.003577050928679166,6.119215487530497e-05,-0.0008371573866367626,-0.00028651696706875267
397,0.002149622775164923,-0.00048747266971149126,-0.0005895590601914163,0.004595680910703867
398,0.0026157964728538894,0.0012198808371139047,0.0076840701455550345,0.002715370263239468
399,-0.002008118187724132,-0.0008699252449596562,0.0011884598234067748,-0.00034883248222381837
400,0.0005232002722848949,-0.0003140164890050675,-0.004706767703077123,0.004312387690035498
401,0.0024893511846445842,-1.546415879720062e-05,8.046466575649919e-06,0.00043665148980001536
402,0.002794503155930434,0.003342210820842677,0.0022559183975236746,-0.002841653126431014
403,-0.0008684429255981445,0.003684174794245395,0.0023106641608789573,-0.002660115188453506
404,0.005799785789789188,0.0032133053867474943,0.0020807071203253077,0.0021854018482514908
405,0.00275811553873604,-0.0017528964759096677,-0.0008803524910665837,-0.0006482811055939491
406,0.0009904342907582292,0.0019022200112611962,-0.000422118422094912,-0.002202463445436015
407,0.0026453828131510378,-0.0003967233576483453,0.0011817188730574425,0.001940601137666248
408,-0.000514884182325271,0.0011995038993392443,0.003356754037647361,0.0005062990937279517
409,-0.000669914497424942,0.005219224165567412,8.747664109659417e-05,0.0010287965787420912
410,0.0008943200867789899,0.0007363130808240726,-0.0033619448584185046,0.0017500806111071638
411,0.0009547633259147867,-0.0006613728951866478,0.004179730380094725,-0.0017678960992350754
412,-0.0017773735522174244,0.0020206257751203237,-0.0010875970308152423,0.004597183165294849
413,0.0015107709333716224,0.0031967365974448552,0.002484445126721561,0.0027223893043939957
414,-0.0028280462547689922,-0.0033174364026336478,0.0036346376348088353,0.0018835025113616557
415,0.002561660171170181,5.880282078068471e-05,-0.0035574494738212317,-0.0026283105943216956
416,-0.001608868066748311,-0.0002821951972060424,0.003608184179515095,-0.00023814836784143102
417,0.002696972841374568,-0.0001364309036501733,0.0028894690992111276,-0.007540313668951631
418,0.007396528460739684,-0.0032033901309506973,0.0038315134532444493,-0.0027088903306528014
419,0.0009443867306389881,-0.00303717706436933,0.009431087541139443,0.0020457477683673677
420,-0.002659136269912975,0.0021970574166980603,0.00880030904273985,-0.003637216537249069
421,-0.0018250344575524405,-0.001625210614070054,-0.001623225176737821,-0.0012397051661864444
422,0.0016182292235496004,0.0019051714020696976,2.7665097578037674e-05,-0.0016635035985205454
423,0.009846957258290117,-0.001314927619163159,-0.00014434869763142204,-0.001748379104984454
424,0.002434340364075555,0.003098637118622129,0.0004783061135010018,0.0015202521109942454
425,0.00036001672666649223,0.006303999698389406,0.0027192871403037082,-0.0028720816730738925
426,-0.0036893520598629166,-0.005005761541094543,0.0021819595810239367,-0.002936689959055893
427,-0.002337839998364752,-0.0005144373029253399,0.0030414975276214433,0.0009214857816002558
428,0.001972480797000948,0.0008270312618479729,0.0030863262958998384,0.0008766643245429584
429,-0.005767425163425146,-0.001668579758887589,0.004345028290027913,0.0022879071583839687
430,-0.002414020788963838,-0.006453029119445748,0.004551085901090655,0.000543856179450393
431,-0.0007405613807740613,-0.0008425581606215425,0.007236463224677743,0.001555352779042325
432,0.0008277874947857576,-2.3881088381185163e-05,0.007741215531173283,0.004366986588685318
433,-0.00689805113416094,0.0015858861721493962,0.0017539127814438125,0.0006063221192180424
434,4.9971879301196084e-05,-0.0056424184911498965,0.004285696314192273,0.00025525662315467547
435,-0.0011823921194802276,0.00251325238558672,-0.003419623513237119,0.0037554005763523316
436,-0.00016567152345355995,-0.0010205355677058066,0.0044263353318269175,-2.1073659296075026e-05
437,-0.002422158411976101,-0.0014997889153389621,0.0017233444959074994,0.0012443074431303571
438,-0.005294247719421892,0.0020047165342902923,-0.0008321146423093801,0.004235732990853651
439,0.001272208144532116,-0.0007973300808587687,0.002129679235864706,0.002406371387825305
440,-0.0011940522518748037,0.003102733270144007,0.001429174709689463,-0.0007358337667511384
441,0.0018899797081646712,0.00020447063760460616,0.0013219548905865368,-0.0027510292582019796
442,0.006194469013891269,-0.0004232639375710545,-0.0001711138754723708,0.0008808976261561799
443,0.0007352976113227013,0.0015937836615316045,-0.002553114259905235,-0.0023722651846013413
444,-0.0017090835403745612,0.003456395574455318,-0.0016459844474055341,0.001515198432209046
445,0.0032503222423182986,0.0010549742222471475,0.004244066679526841,-0.0013825595804661998
446,-0.004866650793634514,0.0003916519736328796,0.0032839568141286935,0.012265285815404382
447,-0.0006316776618668898,0.0018315193879699073,0.0021642935296550527,0.0006104823728228578
448,-0.0012099639675409006,-0.0064016152653034435,-0.003527854526120484,0.002856303185160094
449,-0.0010062994207788358,0.006869331849314857,-0.001733560058253743,-0.0004269571551683377
450,0.0025428751998390177,-0.0017684763831450861,0.006292628267713373,0.0014018669846982328
451,0.0005700528558517424,0.0017773144103618986,0.0009900283176067126,0.0007151235308028016
452,-0.0004436416852293785,-0.0006307706177334681,0.001085871606967392,0.003358531934433684
453,0.002766215611603971,0.00350504562475852,-0.000973111557409183,0.0009062133412956836
454,0.007173466141770354,0.0004069228295978251,0.00260285561504466,-0.0007923453931395824
455,0.00173800051975523,0.004790078316096516,0.007798504933782917,-0.0064297654484656505
456,-0.0040067077553009815,-0.0008218373093204591,0.002379852097636155,-0.004246851194907015
457,-0.0009160658227153911,-0.002408023694307586,0.0019734975285140063,0.0027565628506133117
458,0.0022733176826905048,0.0007154451735056548,0.004357525407434487,-0.0012322493049233196
459,-0.0016586880590427572,-0.0008353023151792342,0.005932273115876155,-0.0023307310736645675
460,-0.004643433385639522,0.002844663837666178,2.672051985653861e-05,-0.0003489597599622673
461,-1.547795037134426e-05,-8.409106991590247e-05,-0.0010618412481884054,0.00029027357621936656
462,0.0020174255079321492,0.0006219338889882533,-0.0015306069217976912,-0.004742551659939356
463,-0.0022599977080514063,-0.00494825453407835,0.002348589002881626,0.004898914247875265
464,-0.0026038186058594532,0.0006364779076172284,-0.00047149374941792455,0.0039237160923514475
465,0.002253633716836852,-0.004137660413436356,0.0041859082187300205,-0.00045553178138873026
466,0.0007253867903024134,-0.00817664255820691,0.001289016911228084,-0.0016389818061371992
467,-0.003315140610830651,0.0045701916631647795,-0.0026269168973210646,-0.001775378076804739
468,-0.0020159481192565717,0.00042312157370528184,0.0037696869846151177,-0.0014967009697256766
469,-0.0050643669870033626,-0.007410521926829932,-0.004012520992759655,0.0021210593256305228
470,0.0034128260107834122,-0.0014856984170833886,-0.004381084960951463,-0.007629442691951094
471,0.0038196574219513542,-0.007871455981253212,3.4438038958126005e-07,-0.0020772127873911624
472,0.004497462463963817,-0.001062339307147908,0.0005860918715141665,0.003984143188001207
473,0.005301301438849316,0.004761110496419435,-0.007873230968579652,-0.005269929717950183
474,-0.001904451054331111,-0.0012997586544736882,-0.00029105019059971727,0.001900070655328813
475,-0.003136893581164507,-0.0035857724660860297,-0.0016342174009450823,-0.003016076780138998
476,-0.0008692424216991784,-0.0018091121039329296,-0.003243572036403456,0.0008809860799737349
477,0.002629104834862392,0.00016263002693356056,0.004949547156011006,0.004102770216120966
478,-0.007339925351665505,0.0027179851831516067,-0.002528585607246831,0.0003821719636472743
479,-0.001778984849514011,-0.0032138860637104887,0.0029452800906044655,0.0016368488965873374
480,-0.0008464838361497654,0.0059552493837385576,0.000748742077559876,0.0017296171970915613
481,-0.002795510361337706,0.006228634397598155,-0.00015998380812279952,-0.0025772339661430015
482,-0.006267391311792819,-0.003174106942488955,-0.0021701091156068096,-0.0005659307093063529
483,0.003037304571409329,0.00022113442863461668,0.002570142627898595,1.2446557283559949e-05
484,-0.004741442450883531,-0.0008421327744225028,0.0016491375947497054,0.0013145963441626599
485,0.00030991136593321917,-0.005851619980978783,0.002643766164140966,-0.003876650972654681
486,-0.0007799356820096267,-0.00043936299044938527,0.0003853360136552845,-0.0028708481481608296
487,-0.0015498242284299045,0.00380655925883594,0.005339241892124716,-0.0035553579324200213
488,0.006816751343240811,0.002639876099641396,0.007793879387162089,-0.007465689712700164
489,0.003784273957370088,0.0009411183117520443,-0.0024296780647140546,-0.003235808286238372
490,0.002262942894257449,0.003516738137213209,0.0022231077099146316,0.002526778615360937
491,-0.001484422420388251,-0.0005415176971574249,0.0042707548301390945,-0.0005375806726550693
492,-0.002637334724012409,0.002010912070539817,-0.003092930060720189,-0.0018531561480499056
493,-0.00388053373659446,-0.007660326106885996,-0.0023231650722705154,0.005266601887669501
494,0.0024834183830456003,-0.000650553263320081,0.002903465472308878,0.00444008626452383
495,-0.0008985859886502473,-0.0007667601877542163,0.004882958743673841,0.004301983634158852
496,0.0020956201958895362,0.002462569093263977,0.0034750332317450847,-0.00200880451521157
497,-0.000696969443994501,-0.0038389713740596488,0.001235732586828749,-0.000587426349493008
498,0.0038373081019455178,0.0054049081332747766,-0.00011826466038784695,-0.005803412727776651
499,0.007849793875594913,-0.001867608695685477,0.0017924005018677967,-0.0026396856887452923
500,-0.000536611707270758,0.010432739016507969,0.0018912912444025369,-0.0029716502460540115
501,-0.002832807564790072,-0.00026134939644686673,0.0030453630507820523,0.002674685737916831
502,0.0024581940743914153,0.001098474105290344,0.0036367365672967823,-0.0028587873218183825
503,0.002453555284362978,0.0032012077538555368,0.00564491750603963,0.00024349775177209026
504,-0.00360900351987873,0.001407128089801285,0.004746756073218234,-0.001965308126598618
505,0.0009880276013805953,0.002974846785020322,0.002620918430477316,-0.0026254641975068573
506,-0.0037098399745701138,0.0025433744152063096,0.0012060068514786913,-0.005626267693620263
507,0.003778852538312758,-0.0007159661465120535,0.005326809200313169,-0.0016443002158374861
508,-0.0016535821472092255,-0.001363428479012742,0.0038344788361715106,-0.008092962700106855
509,-0.005380279977455599,-0.0029295045271380236,0.0038316975557448844,-0.0009994118737243962
510,0.003368813992822253,0.004465143878015039,-0.003804204619571205,-0.003220904384113961
511,0.0014031721138648768,-0.005244196319212718,0.0022981891536450025,0.0031884785214564963
512,0.002195081977482019,0.00024104172482210522,0.006475558355104977,-0.0029075083645605645
513,-0.0021456036275115642,-0.0029231597159624797,-0.0006875672758005487,-0.0031469302027590444
514,-0.00475373062472592,-0.0037116106908345347,-0.0007397793370773653,0.005657762189511941
515,-0.006873773328310741,0.002820213317429304,0.0010095662890209506,0.004681238130677795
516,0.001521714731498257,-0.0028532306998214066,-0.003115602529422223,-0.0014261789043080104
517,-0.0009088801432153601,0.006943832829982565,0.0027587542172195813,0.004653378337170974
518,-6.171776707719201e-05,-0.0004151261682150498,-0.00031393344305731183,0.0028445090656387916
519,-0.001122610864261588,0.0017464753486930442,-0.00020186631473089408,-0.0043152159057263115
520,-0.00018258952189699855,0.004324054737766637,0.0009125999215677503,0.0017491636268245861
521,0.0009075262839308662,0.001367910605996217,0.0004843441990127679,-0.0015597112687525988
522,-0.0005031689420782052,-0.002867639700720332,-0.00031271299741304374,0.00414819316873834
523,-0.0015558221585885662,-0.0010621491914267192,0.0036761830883119363,0.0030295265059527413
524,-3.575270899839973e-05,-0.002919094709610133,0.004733482187524695,-0.0013877197018838806
525,0.0004449439985369023,0.0053483076202777416,0.005535323167440941,-0.0007338890743669881
526,-0.00258659016336631,0.0031514505661464983,0.00046036159147082567,0.004929675854868344
527,0.003776813478270279,0.00010551299283399227,0.003758217749820367,-0.006836388433846113
528,0.004704554516923462,-0.0045281299745548636,0.0004427763738239367,0.0014272493259828334
529,0.0037964733158629017,0.0032387392855052354,0.00391152068008541,-0.0003887948312525253
530,0.0031691510873860474,-0.0007054808933032386,0.0013199225039860136,0.00047407160355142684
531,0.002190311676769846,0.0029458294448582475,0.0030066615681926413,0.0027744729392311126
532,-0.0017554638994866647,0.007917721185656616,0.0021835798923011966,-0.006049802941857645
533,0.001502740749328224,-0.008498318683524903,-0.004141144199424796,0.0019366969471995936
534,-0.002638630797101428,0.003054745637967057,0.0015951841310873768,-0.0017694484566574457
535,-0.0037668143339942384,0.004593349528805595,0.0057317491890165545,-0.0009640486967389577
536,-0.00016413487267668937,-0.002128765309799291,-0.00093539578846415,-0.0035416659210601993
537,-0.007009978958817716,-0.0004524013195058263,5.75005773969338e-06,0.002999556176873208
538,-0.003335355956604067,-0.0032455727321584246,0.0025744663501552157,-0.0005754722171833076
539,0.0017431345544691348,-0.00419230793181334,0.0026924140510273544,0.0003425468538129308
540,-0.0024512511689137755,0.0021309543225173175,0.0014132118067438327,0.0032406421834637596
541,0.0027539489454409057,0.004691144721335076,0.0013450913626180036,0.0030479733398917413
542,-0.0012790109014676624,0.00432059260832336,0.0007662363963791659,0.001225027732968328
543,-0.002180420339948979,0.00030691395030911045,0.004431521236871594,-0.004220023628126339
544,0.0012207162118221548,0.004110107971761887,-0.0006582924094631725,0.004476975756790873
545,0.0034089267459780108,-0.008576430547126179,-0.0025450854283552847,0.0007882459675643067
546,-0.0009105512789054428,-0.0017190968063675398,-0.002171828631817696,-0.005051370344358078
547,-0.002414218115461727,-0.002165756656757428,0.0039751220235839,0.007239565297283165
548,-0.00010284793952387946,0.002219598688420056,0.003161008805710494,-0.006074224740645384
549,0.005314981295667938,0.006566025412928202,-0.0054440727144225275,-0.003463653870947281
550,7.484160201670027e-05,0.0012653522107714734,0.006637195146599003,-0.005283157566801275
551,-0.0020018588677114604,-0.0018477671106684552,0.0030350197698706784,0.0035409731418870826
552,0.003969280082591151,-0.0041322113599024345,0.00239109325026054,-0.002655115968338449
553,-0.0018967690013787632,0.0015696997321889522,-0.0035272489649943533,-0.0013235896294299435
554,0.003095099211974236,0.0018480908230947427,0.00510254952521288,0.0043699235626819075
555,-0.0014589432529410627,0.002769699779796769,0.006565120133166862,0.0019111650699014874
556,0.0012309121006060188,0.0005217205822724479,-0.00040108993845496476,-0.0033734608733993654
557,-0.004011186603436473,-0.0024952478109842176,-0.0009967957766984653,0.0034959928147077013
558,0.000544851837005584,0.0003779594446544897,0.005457728595284451,0.004733729673635546
559,-0.004788508113876178,-0.0011498273010938033,-0.0014306771094201468,-0.0005678920503740698
560,0.005046911380485947,0.003483725480827803,0.002196076517970729,-0.001966954353426402
561,0.005367016206174702,-0.0018531135741319518,0.004084642604821839,-0.004565767821107688
562,-0.001379874341868335,0.0009196442643220563,-0.0013699584491100052,-0.0026377032168478118
563,-0.003790961565366606,0.0006762766714120061,0.005844806822816211,0.002151526517752086
564,-0.0033866392423264587,0.0038265213976862032,0.0040378328887560044,0.0008860334284795487
565,0.006334632959293805,0.0036299038621293274,0.002933271937162649,0.0005172385204094255
566,-0.0009168657830252066,-0.002520145448311348,0.0024537333053180834,0.0008357396037869475
567,0.001497806836385889,-0.003126668825277155,0.0025367864653001947,-0.0038304658162072952
568,-0.0025991081634305093,0.001088980643207691,0.003664411689882,-0.0027722412484349293
569,-0.004710137025513183,-0.0007394719445493446,0.0003852904594382184,0.0031644538158361137
570,0.006311102549118939,0.0043410732599560185,0.0004946712086831254,-0.0002550283398977478
571,0.005883091582201613,-0.002094963389918359,0.006705754934144875,0.001112374507218717
572,0.0006466313391824904,-0.0014859835410633599,-0.0026508855699854134,-0.00022623793164245492
573,-0.003921568934878868,-0.00026642925709049916,0.0005930826569620567,-0.005350410046548473
574,-0.0034533750504371543,-0.0008150787521691166,0.002318198787603088,0.001566371633065241
575,-0.004641122213520728,0.004712254779718026,0.005806916120361144,0.0011616415238656606
576,-0.004728115974992373,0.0019074022060883134,0.0026388372454627406,0.005207136813668284
577,-0.0009133104023457021,0.001539932427744136,0.0007400344574674158,-0.001737420351408457
578,0.0005024235343896583,0.00015253896266655264,0.0024713711683377183,-0.004763381346260813
579,-0.004209447990885461,-0.0010972064294016508,0.004492070707131676,0.0010967866344780324
580,0.00038056992559565636,0.0017601185720983682,0.0016899876183266765,-0.0005256972807282238
581,-0.0033997164846427245,-0.004802150994767884,0.002319008983909982,0.0029534712331743865
582,-0.0002423561435214435,-0.0015229218557458288,-0.0031185314510523802,-0.001099149148788246
583,-0.00024090685146422377,0.0021856834715674386,0.0016266344157396364,-0.003771776258557935
584,-0.0038618146228381082,-0.0030165626586249206,0.002908126282979797,0.005456596846023529
585,-0.003245429408832282,0.0037584193963463423,-0.003003076281658883,-0.0017013937709273595
586,0.0030124395705777465,-0.001416479116309231,-0.0013477706193399338,0.0007453695579118218
587,0.0008655056710138732,-0.0017566431094310972,0.00453509314800331,0.0001700156283714298
588,0.0009070832907136624,-0.0021748242485009847,-0.0025232127748936748,0.0005805444766251718
589,0.0010160131260372417,0.004062349476092522,0.0028045917824738166,0.0025994033834516135
590,0.0044851826732281875,0.0048603515208594655,-0.005292424072616697,-0.0029794950402677843
591,-0.0023625569574767438,-0.0029229384500977025,-0.0020407507426558526,0.0008731137753226867
592,0.003898953598394519,0.0028426603110019684,0.00037164635092488876,-0.0012238969228234658
593,0.00023557798150900715,-6.504715960392029e-05,0.0017809275376515306,0.00283974537373483
594,-0.002610486481455738,0.002249897172504863,0.002274112143048396,-0.0014118937600429418
595,0.0032603087600705833,-0.0032248521315978588,0.0004603947591229663,0.0002656957734996181
596,-0.004860334207405737,0.0012908720304144116,0.0016422382600646528,0.00206257204532336
597,-0.0035089015199395203,-0.003351206387178255,0.002122964678514194,-0.0009677212423937498
598,0.004344316142830606,0.005010894168808964,0.007500630697242913,-0.002669727290723188
599,0.0029365445927673982,-0.000131187214056169,0.004314159990454512,-0.0019793570325401175
600,-0.0023080871388615775,-0.004889932463512103,0.002799872231949072,0.0012811507797694107
601,0.001217953590117643,-0.0020024382824531044,-0.0002710043370790844,0.005354911373385236
602,0.0004757285219710309,0.0027354737067046943,0.000683956246876078,-0.00239064815315397
603,0.0039054611517414166,0.00698831698114162,-0.002107023349983849,0.0021922478789951224
604,0.00021462174241221386,-0.0044777344341829705,0.004031711899648334,-0.0010817743766052426
605,0.0052717594890948636,0.0021967383330671,0.0024308211886285395,-0.0020181931355504985
606,-0.0013845164075330836,0.0005092241821866425,-0.0007821557785816334,-0.0006639762635940606
607,-0.0026171681131765836,-0.0009066541092431019,-0.003124881601106809,-0.0003585770169506766
608,-0.0059930454779973325,0.001579558775641432,0.0028333747493221625,-0.00317466786803039
609,0.0002073839008522539,0.0016877812416351752,0.005940974210920916,-0.002099265978700841
610,0.0021056138642856943,0.00029527269695854883,-0.001778445234652976,0.00469241721512199
611,-0.00181222252824046,-0.0068895926223547675,-0.0007532307556047238,0.0035241821650534347
612,-0.003317099290799865,-0.002560884569411942,0.002810899702741486,0.0006726476842172997
613,-0.0012788656672298696,0.0007576363431171513,0.003512468947808843,-0.0015718048438491596
614,-0.0032191218434970094,-0.0035303249908720216,0.0037207770553551755,0.0014629231552666915
615,-0.0008565543938375075,-0.001589363976969587,0.00018135535564907024,-0.007377222768004731
616,0.0015602465772531241,-0.003738940722301651,0.005038448142359371,-0.0035473630405910344
617,-0.003028612117590914,-0.0012077685310606268,0.007173651382903492,-0.001776827665289897
618,-0.001162212237914616,-0.0050896604683477445,0.004585635721898463,-0.0007186345129136192
619,0.004342755158895596,0.002670477481939462,0.001238790732357999,-0.0005013240637428438
620,0.0007111365067864726,0.0003476234148386089,0.00235649721969048,-0.007358495391153097
621,-0.0011661518692939097,0.0019590596955965456,-0.0001279593697506163,-0.002594904297339308
622,0.0035508091151251323,0.00010467484044987782,6.861294798499648e-05,0.005766889948999881
623,0.006240268953575578,-0.0019733799545545287,-0.004353259716108103,0.0030754387166398926
624,0.005042870519439332,-0.004822900089423302,-0.0017694226846155202,0.0052846147320039566
625,0.006589317816410307,-0.003435214435609576,0.0030366114846535593,-0.00366902149084599
626,0.0019195409236899955,-0.008435524146500471,0.0049898199629504775,-0.0030089014186312816
627,-0.006398243448295587,0.002477956538665686,-0.0012745229172474281,0.0036907961621957456
628,0.00021425492320055613,0.00042310799031522163,0.003735373431260504,-0.0002417947899833149
629,0.006327622047103369,-0.003000598320925682,-0.003155390770631913,0.0036919138294331188
630,-0.003425417339504407,0.0015664855945425771,0.0019985457225000945,-0.0021929707256477323
631,0.0007504854560842361,-0.004584540061118424,0.0017253535638102103,0.0012680594723367764
632,-0.0013773639190714085,0.0021561240879228952,0.00775653232899572,0.0010828137427123519
633,0.0033642323043209443,0.0012858041860427545,-0.003626983673668822,-0.0019263109162736111
634,0.0019116932127625995,-0.0021697698742492995,5.658521655147475e-06,8.274480218481382e-05
635,0.002967972601043824,-0.00023358856913321903,0.0037591406779736722,0.0030131933182339144
636,-0.001615792473642197,-0.000745339402304387,0.004446721141447806,0.005969591036866134
637,0.006476090059292991,0.004341286841542913,-0.003895918878689447,0.0026743254263492055
638,0.0011234682609376,0.0011905731584603415,0.0009861076507755755,-0.00794457921934869
639,-0.0019290182605379306,-0.003986264334238543,0.00045030383857164234,0.005733229436132016
640,0.004941799475116526,0.005078730725744191,-0.000831971016553403,0.0012601421611952808
641,-0.0007800643012410853,0.0001848697641566642,0.0037308673723563503,-0.0013895801121432071
642,-0.001954964911936474,0.006027954385807826,0.005595337943734365,0.006638631068698799
643,-0.0051662387803207135,0.003537871326168791,-0.0011315327592075488,0.0018455750761029893
644,0.004247480206815866,-0.005774174810927494,0.004985078843292614,0.001052743066474254
645,-0.0004688775314010698,-0.003474985216254666,0.0014552646448822255,-0.0012805244508327332
646,-0.0031351626568479982,0.00033008899327420163,0.0025034085268118363,-0.0035868479814405024
647,-0.00012561056141361266,0.010163513109961853,0.0001188919859767077,0.005245805194059222
648,-0.002584399213794145,-0.0012571193638942443,-8.599836756338206e-06,0.0010701035691751577
649,0.0009056735730619526,0.003062780358583056,0.004411170102089942,-0.005025317347565528
650,0.00011996089601579735,-0.0004781556301166195,0.009978609419862285,-0.0017290844155588181
651,-0.00018011050033368083,0.0012137620089355684,0.0013601366031325073,0.0021785651851663123
652,-0.006305934112947071,-0.0013757724882209846,0.011188167221141023,-0.0022992118322446723
653,-0.002859277184245234,-0.0005309098225245026,0.004292591615822819,0.0009194001984607986
654,0.003909088567906564,-0.004909975988396947,-0.0026881737577778195,-0.0030133066537905593
655,0.0020972845194914286,0.004417623430220019,0.006022084788742578,0.001519565938248158
656,0.00010982054470377228,0.0044040913632135475,0.003346010402883723,0.005120960200023738
657,0.0010587869705377304,0.002954613771814431,-0.0036751901647498926,-0.003324386153916472
658,-0.001686883790109569,0.00020642344028971084,0.011590297284665091,-0.0021643681636575327
