permutation_index,reserve_primary_partial_null,reserve_primary_D_unbiased_partial_null,reserve_background_partial_null,reserve_background_D_unbiased_partial_null
345,-0.0348303263552646,-0.03574019724180296,0.0016682610455026788,0.0018435844405922325
346,0.005216666221750123,0.005132371556096611,0.06175593416205987,0.06182988906201447
347,0.0439046861818357,0.0441301422676204,-0.1074113669189529,-0.107733194944898
348,-0.01965042987352773,-0.019731237285067448,-0.011399951895639318,-0.011416033191438362
349,-0.054820321612251796,-0.055253115238048156,-0.0736309549077424,-0.0745772526923866
350,0.052628917249515704,0.05253998560328364,-0.04053978943217926,-0.04023152902921866
351,-0.03725847074447629,-0.03714189164319174,-0.07609077842549454,-0.07620175530800077
352,-0.06274619408759823,-0.06328517308051679,0.008267650781511994,0.008756575748958141
353,-0.02594766451730654,-0.026108682798183642,-0.0643059671303125,-0.06415344100712078
354,-0.06548893831574919,-0.0653968328978948,0.03587465888592113,0.036058456250718414
355,0.01861960967199659,0.018440760119290887,0.1306431694982555,0.13051362625277416
356,0.005034817552382274,0.004991935695872093,0.07759588084618717,0.07786852240230503
357,-0.02958245155782753,-0.029344755859591534,-0.046093947341563794,-0.045813878610381345
358,0.1097540990792149,0.10924075090937395,-0.07162744587544542,-0.07158362110358167
359,0.0006710453200670679,0.00015935041722006644,0.07612233254265315,0.07520975555903762
360,-0.0004083462918815027,-0.0008476120544773249,0.044737982846863644,0.04468549471656691
361,-0.09250344434365897,-0.09203085145218157,-0.01763674082220691,-0.017627077640954465
362,-0.02208480894974062,-0.023044977563101622,-0.06196840957135012,-0.06221767753603787
363,0.0015051315441383792,0.001482172318845188,-0.01305312842489635,-0.013085917831435074
364,0.08691840195197885,0.08680599993192542,0.00773046998809284,0.007413294111033362
365,-4.940388512180572e-05,0.00022064883300978059,-0.046043861728293285,-0.0467463856846397
366,-0.004132193666590957,-0.0043775490446627385,0.01590842870532214,0.016044160525648266
367,-0.13774885681831905,-0.1379160953983157,0.04627081550333409,0.045896216201758884
368,-0.03744174670145706,-0.038054956667611,0.023022134492183266,0.022971725693132137
369,-0.009272886768167786,-0.00918248078060426,0.02410695519688563,0.024077809994469138
370,0.06625108087206752,0.06662132242738415,0.025933426426030783,0.025790934865913072
371,0.1129425813033366,0.11319835673938557,-0.10279503093618231,-0.10246420133198937
372,0.05328984609017158,0.0531727386596653,0.037066183170484664,0.03692807565381865
373,0.036625202551447654,0.03699517514152287,-0.002824879963545868,-0.00304947105884494
374,-0.02570139367733781,-0.025722694213407515,0.0030430303347290873,0.003058636881121841
375,0.09973958930671634,0.0994652069587698,0.09010818048345813,0.08988707730823975
376,0.04225526388803995,0.04163895507621959,3.488585575117156e-05,0.00010164455999764567
377,-0.005800550145103586,-0.005123750145306404,-0.05501318715927098,-0.055158097874638566
378,0.001695883555516907,0.0010563251125807022,-0.03998965962960325,-0.0399830861149275
379,-0.063098036642932,-0.06285613188156279,-0.06748090518731734,-0.06747433507944942
380,-0.06503525538577054,-0.06509800254389136,0.004709258188576003,0.004473417011064328
381,0.012586906603767992,0.012361908440869882,0.059628970187235855,0.0595763694329303
382,-0.02044460660606192,-0.02081893416242862,0.07518968308490742,0.07489811583545233
383,0.14246178172234183,0.14235773292464002,0.10748689652807536,0.10662177579915554
384,-0.07035912202458264,-0.07010740059970309,0.06225290393982502,0.06177973601098577
385,0.11073559621591976,0.11136047847148593,0.0265502813977217,0.025573983688910652
386,-0.06571863512421139,-0.06588026223208687,-0.017074267590720383,-0.017527757861010157
387,-0.028475775996464427,-0.02837890771046007,-0.042816912527446745,-0.04342986697459263
388,-0.05937981054213421,-0.05912046807964453,-0.0707277144337044,-0.0711906155463996
389,0.0579219772020692,0.05743771001696617,-0.011213511639659725,-0.01080212971294811
390,-0.02527554767854281,-0.02491407896521375,0.045698645648505856,0.0454897656381917
391,-0.08186949269964551,-0.08190995484082784,-0.08073711283300355,-0.08092629272217504
392,0.010322199260791582,0.01072854064832906,0.004549667205463149,0.003954063975510232
393,0.04496736590608964,0.04515739387785265,-0.01642663431407959,-0.01670485920640232
394,-0.014134304369712676,-0.014515406286122213,-0.07418007096049158,-0.07490141148112875
395,0.027395608590524687,0.02755682225931545,0.021624034583766383,0.021910353577529813
396,-0.014730964552630748,-0.014859412338983493,0.12168839120672358,0.12147717579882819
397,-0.09678899839008503,-0.09664110255326933,-0.04688148711349032,-0.047278752495403295
398,0.005280485054590924,0.005037639630191735,-0.012902892859163496,-0.012560555235013844
399,0.03066319751954146,0.030931357678532626,-0.02346608672171913,-0.02263695628869257
400,0.017455087074264318,0.018017815754984588,-0.035911584025854586,-0.0355677967325966
401,-0.0305738827820994,-0.030818047723387598,-0.026002673699337946,-0.025344730229506708
402,0.04213448146167053,0.042605197110164375,0.016750509995420867,0.016348815756101462
403,-0.009556229926277781,-0.009565884817259491,0.08775996158034349,0.08802377867656767
404,0.04036081202251873,0.03995963199533495,0.08399323139821324,0.08449199982525259
405,-0.05575416741192917,-0.0558678245692749,0.03949519877153444,0.03931052435937327
406,-0.012563860033996862,-0.012923993890130422,0.02283272409816529,0.023053924661630316
407,-0.07871975371434535,-0.07895484293550079,-0.0054311898422792285,-0.006082041984716502
408,0.07972046291015247,0.07952930982216166,-0.03827100915591216,-0.0379761412475171
409,0.17484623647092673,0.17505145407202274,0.018699549200036206,0.01865234209025506
410,0.03542950241600948,0.0360519453725055,-0.010470782735807687,-0.010575212020682975
411,0.04270843522423458,0.0429425430958888,-0.06780336212581564,-0.06751655059826732
412,-0.05053654737820239,-0.05083913510069726,-0.025240588833146043,-0.025365838648796876
413,-0.014887272688671887,-0.015192408172561225,-0.10326104924209403,-0.10290649715268849
414,-0.00044880028152261166,-0.00039613368075846914,-0.01952735184645812,-0.019847164705201818
415,-0.06380423608258574,-0.06423187143652428,-0.015348592442702634,-0.015393853886069373
416,0.07955574615344886,0.07983545812318586,-0.016880705089083216,-0.016723995152535278
417,0.07994514919129957,0.0792600290247194,-0.005951171225379873,-0.0053531826455341935
418,-0.03220377064227741,-0.03210346043419579,-0.015298899087497979,-0.015101008552390239
419,0.015553376281984738,0.016050854876868182,-0.02641011227251181,-0.026669159485065447
420,-0.05621204136417777,-0.05600356936326727,-0.08404114778503004,-0.08416450331722766
421,-0.023742188924891265,-0.023727871954837183,0.011448116315974439,0.01116467775744402
422,0.07767400210881985,0.07709347908287918,-0.012422937707174253,-0.011918546400198493
423,-0.06811737475927188,-0.06825445161680585,-0.030209824335855506,-0.030297544160031088
424,-0.06902454059667873,-0.06880830233785798,-0.032060575415524345,-0.03211075490380828
425,-0.0899721822232366,-0.09006820759891004,-0.012365899466446168,-0.01209472716719817
426,0.07130426051397633,0.07203949939580033,-0.01239540243443461,-0.012128225828313991
427,0.019969583876484037,0.019831452685424633,-0.09259564451487223,-0.09279853060428468
428,0.001757231472500611,0.0015866968177980624,-0.11529804759524906,-0.11538238625381873
429,0.09229413882251325,0.09174709371556077,-0.048438173123501634,-0.04826133403118117
430,0.09230427289030402,0.09271808485412492,-0.08350891100140154,-0.08423779266694026
431,0.019307510257712563,0.018756528082208918,-0.07036236343948803,-0.0695761506923923
432,0.07614678867240122,0.07651285097270255,-0.1418355566796158,-0.14241106423746
433,0.02275691717662189,0.02250900660127422,-0.03480020330408356,-0.03494706722879484
434,0.03306195943319759,0.033862772303878845,0.07296187324412036,0.07259366749095257
435,0.027243389769827785,0.02672100166992901,-0.10477926676244202,-0.10491943217149825
436,0.00894496783225022,0.008980804431640302,0.07060232436663119,0.07058847602784357
437,0.035983880725351206,0.03614807161603006,0.002200450259512932,0.002484757721001371
438,-0.0035529732336778844,-0.003664877669012494,-0.017082473705560798,-0.0177328204726746
439,-0.07498632954799872,-0.07529988386763188,-0.006968945703084221,-0.00677543537847275
440,-0.020104485661836948,-0.019965823067839464,-0.028010212787133015,-0.028288738210695212
441,-0.0005117132635790232,-0.00036920185341812744,-0.04536856599389561,-0.045979709651318
442,0.051694451590819035,0.05117220627758439,-0.006708677932313655,-0.006374418301282059
443,0.005387660004888759,0.005773477321887019,-0.06728447729781013,-0.06664738330210782
444,-0.011694193063117126,-0.011363254664860878,0.0010464812114006207,0.0008468036960368724
445,-0.05180122660825243,-0.05184997034389493,0.04394339028380622,0.04424577249398541
446,-0.0559127239616091,-0.0557047021571101,-0.04277408458165289,-0.04303667487942064
447,-0.1222799554108407,-0.12212961481294762,0.10548606888214879,0.1056128313982108
448,-0.01626531859313352,-0.016011226105588836,0.03531717026259669,0.035153241201291145
449,0.04293143893856795,0.042781107479353396,0.06834438785997607,0.06813109788336638
450,-0.03654265519951784,-0.036665676832937436,-0.060793569745850595,-0.06074933786749261
451,0.039839818833082005,0.04102273913518034,-0.021810398895850406,-0.022343992225285714
452,0.04156480368436481,0.04190057089370935,0.10901397694602045,0.10877147352350615
453,0.03934846119580759,0.03862041898250163,-0.06777044160343637,-0.06752824333729253
454,-0.016816798704227656,-0.016673167789276536,0.053257405676395565,0.05327564820544528
455,0.03635259035836095,0.036546303086041676,0.05078130658717056,0.05118357714740852
456,-0.007639308045611602,-0.007446530279316925,-0.02274270284622734,-0.022468750403823456
457,0.03155177007090376,0.031016568616356915,-0.04224314866569392,-0.0416884407998387
458,-0.027896875845582165,-0.02778988274289918,0.06574334696864352,0.06623131147867205
459,-0.04637553411533162,-0.046023955101485624,-0.022754524352787877,-0.021937692647134976
460,-0.04759752270993159,-0.04781099225919498,-0.02659447962237038,-0.0267091730155766
461,0.02334485224002416,0.02325101700715874,0.023743619237280227,0.0236516451926536
462,0.04057455098422972,0.04025625158336407,-0.0018159480066229526,-0.0018354442945549068
463,-0.12020109338055107,-0.11983724549490207,-0.01090888594111604,-0.010865049147615784
464,0.0015508265359858706,0.000795068117041802,-0.07042538510763215,-0.07058292507333247
465,-0.05139245821533298,-0.05153505410136401,-0.055297911077316735,-0.05492829630303515
466,-0.03348652077320514,-0.03381333955233943,-0.062244734870008325,-0.06278729854744748
467,0.08145307234651919,0.0817987416973286,0.0971608309242599,0.09690049657167256
468,-0.0397518258686378,-0.03897173435691597,0.019497795864841884,0.020082280405418564
469,0.010081436377799244,0.009994316486525257,-0.017655104818555853,-0.017339490429298172
470,-0.027433205656311438,-0.02741560814537097,0.07873614270676146,0.0792520063612318
471,-0.07060829160609747,-0.07062128834355383,0.022549612280591602,0.02219286581792382
472,0.001021281860114807,0.0010517667844507823,0.013080481929808969,0.01331715124526606
473,-0.01864788014990078,-0.018685059719866448,0.009014201776223734,0.00909399817171655
474,-0.07767151886006199,-0.07773989962764001,0.05364177320461293,0.05391169063058814
475,0.00020985395905271146,0.001164649702649379,-0.023594704465033593,-0.023255410193047377
476,-0.04267036028003916,-0.04247485888116693,-0.0850828686110933,-0.0851172981035769
477,-0.058871132119555365,-0.05859219118483043,-0.06986268637620753,-0.06973536154997394
478,0.006136523603555787,0.005868845465687787,-0.05151697894194149,-0.05134277070430989
479,0.008072148455698246,0.008372653596433379,0.07472008290802055,0.07413411594898478
480,0.02327284347160455,0.023063316791370754,0.027427325295782744,0.02726078471710567
481,0.008308102197012493,0.008186230779140814,0.026140055771959065,0.026022444130261706
482,0.04689780718100028,0.04705498961521757,0.01913147545559498,0.01963318721655346
483,-0.0065448501041006964,-0.0064489073503526916,-0.06616006485976482,-0.06592890886372725
484,0.006638539343194629,0.006909657556260978,-0.0462569722574099,-0.04557911048147103
485,0.03367419566839935,0.03350900998933722,-0.03555631996288631,-0.03584272365438663
486,-0.002837864942923085,-0.0022106775279491565,0.04024177644446095,0.040572902264434864
487,-0.04881031828686507,-0.04863841054848306,-0.03840061509535211,-0.03803930011691802
488,-0.03306123655208211,-0.033121200656288374,-0.03978130132393351,-0.04021551715830459
489,0.007507803490872422,0.007338202054172387,-0.024640107336616063,-0.02442459397775672
490,-0.03257842427685292,-0.03297058398139318,0.02654244632446074,0.026405740864200715
491,-0.015893995054598604,-0.015476166037965944,-0.11423044941748178,-0.11402923773140329
492,0.07359183427810367,0.07369176936744423,0.08188551862715747,0.08190161508787189
493,-0.12936517665726682,-0.12947694300692916,-0.0069125199117244926,-0.007001179439417627
494,0.04827793354846187,0.04852965424342519,0.04487386002041816,0.044549111530235316
495,0.06540956651518445,0.0661069003458025,0.027739856047736152,0.02734319377597449
496,-0.02766115666320269,-0.027773591088686052,-0.029196500226496388,-0.029168396810969426
497,0.020773932819925057,0.020763492269316515,-0.0068904261114100095,-0.006673137062435335
498,-0.08326760870595128,-0.08248524358076585,-0.016101176388851206,-0.016553564499699167
499,0.06014489861315261,0.06039428979755865,0.009377757132148485,0.009354361994343282
500,0.005198894956033419,0.005124239257897522,-0.022164658083135596,-0.02309362856425796
501,-0.04863861742104422,-0.04951118512188779,-0.009830384599286607,-0.009928536600471867
502,-0.024480282723320854,-0.024725059427389385,0.02038743728635425,0.01983786287120434
503,-0.009238409553801211,-0.009415810380653002,-0.029366539030181403,-0.029330113781124673
504,0.04196483339419445,0.04221425290125223,0.06651548372323918,0.06582789321971073
505,0.10344238941646663,0.10365513903387526,0.05018207961254758,0.04943027253454385
506,-0.00044000812903818127,-0.0005168537186820498,-0.0099212383412071,-0.01071440779724962
507,0.0007134176567014633,0.000603227823850188,-0.003714504438633315,-0.003977032007040699
508,-0.004012832855974386,-0.0037081522553570026,-0.029586838937189858,-0.030653737362308107
509,0.05764109805852125,0.057569093703763806,0.057219969296963685,0.05765921498582706
510,0.05078533276495226,0.05047416363286467,0.042764260691609275,0.04244169050223823
511,-0.021863000033208433,-0.021769744807660335,0.03446302531862168,0.03448115595671071
512,0.019445210810753816,0.018870980161414686,-0.14260977829052174,-0.14321763836761
513,0.01935817775612587,0.01950217330672401,-0.07258254312355103,-0.07238739610708483
514,-0.02590452749861723,-0.025328623820228404,0.023800845941082883,0.023160277056894135
515,-0.004532511311532483,-0.0041428802745703975,-0.059556213995558854,-0.05946474527488876
516,0.021825632297842817,0.02206244114621846,0.008666155247622423,0.008699413910664137
517,-0.010890392999593376,-0.011032540468473592,0.00215380649179258,0.0023163578401641308
518,-0.05602159000304431,-0.05662276559492798,-0.04070097564624254,-0.04060972375076579
519,-0.0058475698056160465,-0.006733585860223613,0.005947335774112056,0.005799724031535056
520,-0.017162377642803716,-0.016895921724757342,0.0006347754342446956,0.00018193547500149678
521,-0.04266859833083823,-0.0429509028936265,0.03861723957613456,0.038905229502719574
522,0.0012510101475163194,0.0006225622424712007,0.08165549036186794,0.0816152890928933
523,0.04225341203123892,0.04231011614500091,0.07815631622202791,0.078145208733542
524,0.008638465883290725,0.00875271696691889,-0.015348872238522914,-0.014950478030062067
525,-0.04550003340085266,-0.04519398529259984,-0.06282775754050907,-0.06251819734401175
526,0.004167911405151969,0.0040749463723927445,-0.15330059661035242,-0.1533315454698997
527,0.013211363431779602,0.013914505400351511,-0.02021319625230683,-0.019813160041206805
528,-0.00694277697364378,-0.007009193334898396,0.07091892197694205,0.07041784860741349
529,0.001158024416271583,0.0010069436569797039,-0.07171591134025042,-0.07103821079793105
530,-0.025909895458335108,-0.025422084839657848,-0.032542783979869434,-0.03244425719114977
531,0.031338981446784854,0.030623871403693863,-0.08724628193693211,-0.08720738314024466
532,-0.022423402722025795,-0.022264545625766078,-0.010792544937997028,-0.010241114824206159
533,-0.0457857067582461,-0.04519980751305107,0.006859692420284962,0.006215601199186329
534,0.040345399897446226,0.040124709927118224,-0.04193120939954344,-0.0421563172937852
535,0.0314211655157623,0.031426319192997716,-0.008165058182501019,-0.008279054176480987
536,0.03284395774752169,0.03262951783424232,0.010274666471315533,0.009949259228619398
537,-0.024272932111924984,-0.024568374584792687,-0.09465796370501421,-0.09511428232737272
538,-0.020614075640673128,-0.02114724931752306,-0.023547561460451713,-0.02370512067073789
539,-0.028381745006170203,-0.028270292153217608,-0.09873019025985122,-0.09880111800324479
540,-0.05768107349144311,-0.05803255649910523,0.007200641418736095,0.0074088792048723
541,-0.03488700986461249,-0.03478524601290555,0.06028265889218233,0.06035937461746793
542,-0.04385596823979445,-0.04344651612902351,0.07140736009223024,0.07057815168017804
543,0.05199898264123461,0.05217421319468989,-0.03446460599790587,-0.03423198976236409
544,-0.023498350769405627,-0.0239254744141639,-0.012132325968750232,-0.012030447881613329
545,-0.0017312622408335121,-0.0017905527711944201,-0.04329932517290583,-0.043596026138906015
546,0.11040992168437415,0.1092787006952166,-0.057841755299488005,-0.05842754037655441
547,-0.024520387277694997,-0.02499519833104993,-0.05956441923851345,-0.05910478920312045
548,0.04043265040512185,0.04057910459458182,-0.0005307200327823536,-0.00029902966296817827
549,0.03750489355911308,0.03792891136464807,-0.0808106733433349,-0.08085331136554015
550,-0.002620321933426617,-0.002019731833818179,-0.03301023106984967,-0.03249947537971581
551,-0.033806021644419273,-0.03368255512309606,0.08211000209695994,0.08194249831868303
552,-0.02354557689357362,-0.022961796503592233,-0.00459170000494716,-0.00500722603450558
553,0.032617354328628764,0.03213569774806448,0.02902615758917919,0.028907816038006146
554,0.08837953905874343,0.08824880023175755,-0.028579175207391845,-0.028064459470423336
555,0.04226675757844893,0.042170495318876,-0.026337603411542336,-0.026980251912737747
556,-0.017041185777837375,-0.016380790072332563,0.041105907518023066,0.04082660531897391
557,0.021148777470959244,0.02048116713709854,0.043787079645434,0.043567188847599705
558,-0.049735910769565954,-0.049874483827316476,0.031548407476541626,0.03156962631329937
559,0.01845855178672588,0.018435836797292427,-0.09184119421755677,-0.09195966052451932
560,-0.09642819345930247,-0.09632065131485201,0.002363427875142665,0.0023501879312164482
561,-0.027078823937974266,-0.02732903829461256,-0.0635836487525984,-0.06331618230400472
562,0.03610274327899595,0.03626311733466693,-0.05417682898317518,-0.053921538111735806
563,-0.04968916969870607,-0.04990668369276112,0.011764155576533318,0.012165440559712892
564,-0.03762256939130822,-0.03779764321885561,-0.015049169613227347,-0.014930958652366938
565,-0.02025648716958387,-0.020650065816495516,-0.04805959596795195,-0.04823490349856192
566,0.037986499099906014,0.03784214235480186,-0.0050768328207539595,-0.0049080055745169965
567,-0.0683812070051616,-0.06814667478895468,-0.07449075934861474,-0.07424024289851389
568,-0.03143170197664632,-0.031396999693747984,0.006369634900548396,0.006481497330773558
569,-0.0293127420725574,-0.0295437014308509,-0.09567849926197398,-0.09588266665118582
570,-0.06493038977036879,-0.0649433615432304,0.04676142805985306,0.04694552423257544
571,-0.029339636518451947,-0.029501884472490508,0.030894226013212924,0.03129570754074264
572,0.0166723668236053,0.015866125952222844,-0.023920138419375528,-0.02361023405974322
573,0.012149044196266235,0.01256501281385245,0.002467292486838796,0.0030282825295832485
574,0.017639000662487705,0.017216854613456678,0.04696745014364481,0.047086133962183044
575,0.031097225291742508,0.03030492800902526,0.0797601026955626,0.08007505106453047
576,-0.0035937084796026945,-0.004013570293471505,0.020795524743419398,0.02111601721007244
577,-0.016373402292250944,-0.016239574060713812,-0.04151491570682925,-0.04164577780051234
578,0.05321787865866987,0.05307446913855683,0.013668062049592467,0.013815991231886255
579,-0.011231412870033559,-0.011286068986163805,-0.04796119239467532,-0.048457360326725075
580,-0.043397854477379746,-0.043471179292614584,0.024678692239047242,0.025529354169025284
581,-0.05428908752886617,-0.05389229142703585,0.05571597725527565,0.05578207883395857
582,0.04475865761165671,0.04508389233675244,0.03429122983040972,0.03412680199883827
583,0.02722189637930555,0.02682044794646495,0.07388662400442184,0.07411787749575358
584,-0.06587649376310487,-0.06589380128939631,0.05915201373591057,0.05935299145451451
585,0.007905046538334331,0.008127026656040965,-0.0926838149114024,-0.0923575378408448
586,0.03269039844461215,0.031451795058612404,0.058889531995923124,0.05868855747917034
587,0.035989085382279844,0.03596231185183557,-0.02302378710006887,-0.0220414907390777
588,-0.05710654633408627,-0.05655486443854476,-0.0496729528841465,-0.04974260541432453
589,-0.043564657097978444,-0.0434070771408253,-0.013950648628095053,-0.013559583483219315
590,0.0573801898681302,0.05805216419784977,0.04638658626696298,0.04654285914514703
591,0.02637807138293349,0.02617858899004978,0.10463329399020814,0.10448902674882224
592,0.012740249493337815,0.012851649408330364,0.003707296630459122,0.004260333982089421
593,0.03538496754441969,0.03461022196851979,0.05919374097696866,0.0593600651929242
594,0.030894471312000935,0.03144767215229495,-0.011522872646712215,-0.011447534010998999
595,-0.042470701972898574,-0.042903184376111465,0.04797359400257772,0.048781803208649936
596,0.08571678514010948,0.0855207965339263,0.06254750718724615,0.0623683810852186
597,-0.02051192811486209,-0.020428914851114508,-0.14666472792339855,-0.14625714489485134
598,-0.0006098991919081131,-0.0007331802029031134,0.052309649785958194,0.052189680428856376
599,-0.08182593209227862,-0.08195465297920879,0.06119954132596307,0.06145260650032483
600,0.040087567898189555,0.04001019541411981,0.08245307537546422,0.08251877013310975
601,-0.08171906543348526,-0.08145720885352185,0.0720228686517293,0.07250381822914294
602,0.010360610641869994,0.009589752917901984,-0.005155808763168613,-0.005442318540609673
603,-0.008595964789891514,-0.008663399363335118,0.0041214087577751855,0.004400063313938843
604,0.10190903441262245,0.10148062902137674,0.016586883859746642,0.016020359607923102
605,0.09676753159020646,0.09686412207893248,0.033612107820356424,0.033367420632311115
606,0.00915967121085811,0.008608896296176985,0.007977675598692403,0.008220285445603125
607,0.0342456740962503,0.03461147913934279,0.05512967578107289,0.054659699972440856
608,0.03474362603145237,0.03423198258749169,0.0063903596838892985,0.006224966765529442
609,-0.01733465163984111,-0.017624901604780155,-0.04522155182390759,-0.04476293131449085
610,-0.037403570825706306,-0.036980957485753495,-0.0405019121730125,-0.040247146859872435
611,0.0007704243158351435,0.0005312991142473493,-0.11501702264983757,-0.11481549543623161
612,0.005537334257612206,0.004896339619657128,0.007004761743625118,0.0065707011782060905
613,-0.013429892740334747,-0.012868721103139434,0.02840137823696024,0.027977863812764747
614,0.048331443950055106,0.04779735294495639,-0.015607689425111804,-0.015987953303219102
615,-0.016193004871431296,-0.016485688445471297,0.021814610197813267,0.021664399612288308
616,-0.07748007732086276,-0.07706615202636187,-0.04452995427800352,-0.044325262385849856
617,0.042309941962901394,0.04184154848501645,-0.0660301139392541,-0.06657439286864571
618,0.0221267294827239,0.022369351355300524,-0.007654228035248447,-0.007300184133411103
619,-0.04421113737623835,-0.04455906779431422,0.056539216769630925,0.056084691979150766
620,-0.015860613890440897,-0.015736702871399395,0.08642296520602513,0.08653280643101507
621,0.08890556526467082,0.08844090731201265,-0.15120075300582247,-0.15205499617229454
622,0.010387406420826006,0.010696386619486797,0.046625157853649096,0.04744143324242599
623,-0.055462538661594084,-0.05619437926972627,-0.0399225918811103,-0.03990108630117966
624,-0.11112608935747997,-0.11168325075459952,-0.007955542244443706,-0.007712368041895506
625,0.014399461815088218,0.014069096351264675,-0.003921083413284931,-0.003851110266668726
626,-0.03395234424973316,-0.033401254797602226,-0.04524537263704251,-0.04537905473011001
627,0.03166015947491868,0.03181331967169066,0.06187400291942962,0.06188634602399411
628,-0.060006464288588725,-0.05995359457511961,0.04113029165277168,0.041372262767047696
629,-0.016234484189000708,-0.016421757838723468,0.06008735461529011,0.05927780300036532
630,-0.04747141717211964,-0.047463699209649025,0.03965580864422881,0.0396276521837594
631,-0.09121597231969406,-0.09126526735353482,0.026871620139256463,0.026756273306285053
632,0.05503167809940219,0.054421346491067814,0.020872897359124735,0.020931177555755964
633,-0.026521706492157092,-0.0265683385774187,-0.08743626355079122,-0.08690718519068766
634,0.08738623961655496,0.08744281214777352,-0.033853575605896434,-0.03396301720485655
635,0.02375941145095983,0.023643279527443634,0.032110333515947664,0.03221729191982219
636,0.015553907255469656,0.015615106504109359,0.005596638128426957,0.005620119426138618
637,0.005210667853073074,0.00533053457037384,-0.04040634864498672,-0.04036834515511187
638,-0.021041907638764026,-0.021601585386644678,-0.012775502227784088,-0.012586501885993254
639,0.04703841528277542,0.046242812693185746,0.014457516307250885,0.014450516603513857
640,-0.0980619743317977,-0.09790109533750463,-0.016119661835344416,-0.016189498872930815
641,-0.06626367465731572,-0.06674317004234813,-0.08624400938309144,-0.08633064746313611
642,-0.018032771549552004,-0.018678162277825063,0.01887802689674509,0.01940521694603468
643,-0.10227339286962524,-0.1028441384336326,-0.05589904489075517,-0.055195501315406674
644,0.021245212590056222,0.021515960201985516,-0.008099260022102815,-0.007900815856813176
645,0.02846330068860583,0.028425470297933696,-0.013018475296921702,-0.013159962570427567
646,-0.05322979565681916,-0.0535428560575575,0.0017346252908937516,0.001509896909272361
647,0.03094104328612572,0.03094149483777373,-0.07945027697970952,-0.07906139744898565
648,-0.07214258794034627,-0.07261942643493524,-0.11756115759441005,-0.11713044630729118
649,0.01905127166721996,0.01831516451425904,0.02557661315110371,0.025494127560225132
650,0.09576086306203095,0.09563335839544805,-0.023240890628944515,-0.02283698096932073
651,0.011668276653781721,0.010879403498325887,-0.09455729802263699,-0.09428999905801513
652,0.03786069561814682,0.038509380606594736,-0.017495493569385664,-0.017362889132438875
653,0.019663678641939502,0.019107868354454143,0.10566342040810592,0.10609445392185438
654,-0.14188510025675516,-0.1422228844140124,0.04936701049227883,0.04977447843987988
655,0.012846472118781477,0.013350937658897393,-0.0484058204909696,-0.048224384167109835
656,-0.05902177131927261,-0.05882525550632616,0.06641235046661786,0.06674510785191913
657,0.09270354212438509,0.09262214246522699,0.05908082333416407,0.05983882071671988
658,-0.03679325867219377,-0.03604425343531668,0.0076256668762802364,0.007135758616539645
659,0.07513063801496944,0.07505375596416229,-0.04935142332719754,-0.04920561168738592
660,0.02592998256792552,0.02677990708366244,0.08278350435486967,0.08249077551876143
661,0.0066261807449103545,0.006878389970037314,-0.011401374264201607,-0.01111370905149674
662,0.0829147528557581,0.08367266763538769,-0.03287375731837377,-0.03227554941773542
663,-0.04088694433468246,-0.041070320217705104,-0.04035890960301972,-0.04027700486032149
664,0.06488198341649254,0.0653513083579133,0.08247586896659105,0.08271022781226757
665,-0.061524632939121075,-0.06092610716212469,0.028633320747716913,0.028634487315833377
666,0.03843785909017944,0.03914718161313999,0.03271947073805821,0.032648811579931894
667,-0.014771314099173576,-0.015010846244285047,-0.003280330660785701,-0.0037773230977466788
668,0.01310182244295082,0.013626073754281404,0.052389095539253125,0.05105040893929518
669,0.019566255324401892,0.01989214759639928,0.040301224744831055,0.04045955715844751
670,0.016692679362554634,0.01645314503541096,0.07282412851727917,0.07207325828218158
671,0.06235369173795068,0.06218276578816794,-0.02624503414345132,-0.02617670051082311
672,0.0007067298933548544,0.0005785204633483594,0.019335813035730672,0.018769247898730065
673,0.09689197668300462,0.0969499450259465,0.05103501970005705,0.050768877424898745
674,0.0672827225764328,0.06706865100728626,0.12693409789341525,0.12739997138262724
675,-0.002498773403318779,-0.0028108974086524002,0.05438156310102687,0.053984322730736584
676,0.051565444309738036,0.051593556722120966,0.0038878966498706188,0.0038315354601736497
677,-0.013522528600320943,-0.01375786592950772,0.05653642430833379,0.056737640532504185
678,-0.024073363548250126,-0.023801989606459528,0.056064919243234826,0.05614430342559961
679,0.0009038416910798046,0.0011586579836781637,0.05563231452323383,0.055329649935521585
680,-0.05555436183450409,-0.05580183032475051,-0.014448315873477512,-0.014565571619246013
681,-0.028420542009923527,-0.028327580272581386,-0.012268933240915767,-0.012733165852949768
682,0.06130755337879654,0.061003378475531576,0.07881980892413396,0.07902595362734915
683,-0.0035910509232864574,-0.0036769502619433767,-0.015324108887318277,-0.015026785710655475
684,0.015438346188069902,0.015084401364821615,-0.04391258304380572,-0.04355144788366368
685,-0.07158929762193036,-0.07165645499071432,0.10852523580786916,0.10829129809019342
686,-0.0019901947366176855,-0.0015117687029282442,-0.09062573922421358,-0.09018818544208168
687,0.023708325286428446,0.024170261755009793,-0.03094772484380943,-0.03080149620124501
688,0.07099002993449811,0.0708674420125039,0.02073162461776383,0.020723395696512544
689,0.021871437356755345,0.021636799247895435,0.00497825929817396,0.004824872440015138
690,0.02007862065168307,0.019785105519897393,-0.024660274321790264,-0.02490297683640129
